customer_id,recency_days,frequency,monetary,returns,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
C109222,666,1,12582.95,0.0,5,2,2,9,Needs Attention
C109223,568,2,12070.36,0.0,5,3,2,10,Loyal
C109224,275,4,27908.16,0.0,4,4,2,10,Loyal
C109226,913,1,1093.51,0.0,5,2,1,8,Needs Attention
C109227,14,4,231593.31,147266.22999999998,1,4,5,10,Loyal
C109228,43,21,397863.61,48832.66,2,5,5,12,Loyal
C109229,134,4,30486.25,0.0,3,4,3,10,Loyal
C109230,482,2,13573.76,0.0,4,3,2,9,Needs Attention
C109231,379,1,5122.1,4630.99,4,2,1,7,Needs Attention
C109232,399,2,19589.63,0.0,4,3,2,9,Needs Attention
C109233,18,3,3042.64,0.0,1,3,1,5,At Risk
C109234,148,3,29732.08,0.0,3,3,3,9,Needs Attention
C109235,57,16,510342.19,16930.08,2,5,5,12,Loyal
C109238,226,1,2997.28,0.0,3,2,1,6,At Risk
C109239,371,2,75396.44,0.0,4,3,4,11,Loyal
C109240,17,2,29698.04,0.0,1,3,3,7,Needs Attention
C109241,122,7,412620.93,3472.16,3,5,5,13,Champions
C109243,267,1,1366.0,0.0,4,2,1,7,Needs Attention
C109244,53,7,191368.7,0.0,2,5,5,12,Loyal
C109245,277,4,37506.84,5631.27,4,4,3,11,Loyal
C109248,18,6,91940.34,0.0,1,4,4,9,Needs Attention
C109250,31,7,283735.48,65014.28,1,5,5,11,Loyal
C109251,380,2,16939.15,0.0,4,3,2,9,Needs Attention
C109252,1,6,91265.44,1752.21,1,4,4,9,Needs Attention
C109253,2,77,2241186.64,76685.49999999999,1,5,5,11,Loyal
C109256,443,3,48183.71,0.0,4,3,3,10,Loyal
C109257,241,3,161665.09,0.0,3,3,5,11,Loyal
C109258,107,2,68898.43,0.0,3,3,4,10,Loyal
C109259,24,26,732339.2100000001,61398.48,1,5,5,11,Loyal
C109260,419,2,41159.08,0.0,4,3,3,10,Loyal
C109261,37,2,20748.59,0.0,2,3,2,7,Needs Attention
C109262,18,4,168098.23,0.0,1,4,5,10,Loyal
C109263,234,1,6932.46,0.0,3,2,1,6,At Risk
C109264,74,3,116451.32,0.0,2,3,4,9,Needs Attention
C109265,6,3,20804.41,1159.3,1,3,2,6,At Risk
C109266,554,3,12510.23,0.0,5,3,2,10,Loyal
C109269,114,1,6900.97,0.0,3,2,1,6,At Risk
C109270,290,4,113048.0,0.0,4,4,4,12,Loyal
C109271,575,1,5200.09,0.0,5,2,1,8,Needs Attention
C109272,18,29,609180.69,42362.85,1,5,5,11,Loyal
C109273,190,6,72932.90000000001,507.03,3,4,4,11,Loyal
C109274,183,2,245999.61000000002,0.0,3,3,5,11,Loyal
C109275,759,2,13175.619999999999,0.0,5,3,2,10,Loyal
C109276,49,6,39073.07,0.0,2,4,3,9,Needs Attention
C109277,53,1,129477.73,0.0,2,2,4,8,Needs Attention
C109278,408,6,76647.33,6836.860000000001,4,4,4,12,Loyal
C109279,13,26,513578.44,56952.08,1,5,5,11,Loyal
C109280,279,4,144832.22,5034.34,4,4,4,12,Loyal
C109281,29,7,93035.26,0.0,1,5,4,10,Loyal
C109283,414,2,11164.68,5775.78,4,3,2,9,Needs Attention
C109284,1036,2,23657.34,0.0,5,3,2,10,Loyal
C109285,973,1,2081.43,0.0,5,2,1,8,Needs Attention
C109287,35,1,11298.97,0.0,1,2,2,5,At Risk
C109288,33,34,961596.58,43173.13,1,5,5,11,Loyal
C109289,49,3,58334.66,3931.01,2,3,3,8,Needs Attention
C109291,383,1,2278.18,0.0,4,2,1,7,Needs Attention
C109292,372,5,81255.92,51899.63,4,4,4,12,Loyal
C109293,729,1,33349.16,0.0,5,2,3,10,Loyal
C109294,801,1,627.16,0.0,5,2,1,8,Needs Attention
C109295,12,3,157839.07,51438.63,1,3,5,9,Needs Attention
C109296,737,3,11152.5,8034.34,5,3,2,10,Loyal
C109297,763,1,5122.1,4443.3,5,2,1,8,Needs Attention
C109298,821,1,6419.87,0.0,5,2,1,8,Needs Attention
C109299,110,1,1305.11,0.0,3,2,1,6,At Risk
C109301,437,2,25516.4,0.0,4,3,2,9,Needs Attention
C109302,376,4,45790.32,1224.59,4,4,3,11,Loyal
C109303,69,1,5906.28,0.0,2,2,1,5,At Risk
C109304,30,7,120587.65999999999,34924.33,1,5,4,10,Loyal
C109305,45,9,182720.85,5801.92,2,5,5,12,Loyal
C109306,823,4,31858.89,0.0,5,4,3,12,Loyal
C109307,938,1,29184.37,0.0,5,2,3,10,Loyal
C109308,113,5,52790.659999999996,0.0,3,4,3,10,Loyal
C109309,211,2,18077.1,0.0,3,3,2,8,Needs Attention
C109312,311,3,70414.5,0.0,4,3,4,11,Loyal
C109313,436,1,918.43,0.0,4,2,1,7,Needs Attention
C109314,456,6,64145.17999999999,1108.57,4,4,3,11,Loyal
C109315,516,1,1766.09,0.0,4,2,1,7,Needs Attention
C109316,778,1,5456.89,0.0,5,2,1,8,Needs Attention
C109317,380,3,12961.7,0.0,4,3,2,9,Needs Attention
C109318,875,2,7062.530000000001,0.0,5,3,1,9,Needs Attention
C109319,58,4,103774.01,0.0,2,4,4,10,Loyal
C109320,227,2,71696.94,0.0,3,3,4,10,Loyal
C109321,507,1,58247.16,0.0,4,2,3,9,Needs Attention
C109322,903,1,5264.29,0.0,5,2,1,8,Needs Attention
C109325,16,8,85092.75,3200.6,1,5,4,10,Loyal
C109326,66,6,113039.67,0.0,2,4,4,10,Loyal
C109328,91,6,322884.38,0.0,2,4,5,11,Loyal
C109329,942,1,6217.65,0.0,5,2,1,8,Needs Attention
C109330,678,1,87756.46,0.0,5,2,4,11,Loyal
C109332,595,1,11812.56,10868.98,5,2,2,9,Needs Attention
C109333,505,1,13426.72,0.0,4,2,2,8,Needs Attention
C109334,4,8,55955.84,8467.84,1,5,3,9,Needs Attention
C109335,954,1,29495.83,0.0,5,2,3,10,Loyal
C109337,749,1,10421.55,0.0,5,2,2,9,Needs Attention
C109339,637,4,18192.519999999997,8222.77,5,4,2,11,Loyal
C109340,223,5,89744.45999999999,0.0,3,4,4,11,Loyal
C109341,851,1,102889.96,0.0,5,2,4,11,Loyal
C109342,214,2,19073.5,0.0,3,3,2,8,Needs Attention
C109343,806,1,12000.16,0.0,5,2,2,9,Needs Attention
C109344,827,1,30658.46,0.0,5,2,3,10,Loyal
C109345,26,12,162234.97999999998,4897.7,1,5,5,11,Loyal
C109346,239,1,24395.51,18372.47,3,2,2,7,Needs Attention
C109347,89,5,44380.08,6601.95,2,4,3,9,Needs Attention
C109348,403,3,20955.72,0.0,4,3,2,9,Needs Attention
C109350,99,28,1350866.54,89670.69,3,5,5,13,Champions
C109351,956,2,7668.13,0.0,5,3,1,9,Needs Attention
C109352,14,3,8326.56,0.0,1,3,2,6,At Risk
C109354,76,4,20174.12,0.0,2,4,2,8,Needs Attention
C109357,816,1,9252.75,0.0,5,2,2,9,Needs Attention
C109358,978,1,5264.29,0.0,5,2,1,8,Needs Attention
C109359,215,2,321620.07,0.0,3,3,5,11,Loyal
C109360,442,1,9937.4,0.0,4,2,2,8,Needs Attention
C109361,128,7,209965.04,0.0,3,5,5,13,Champions
C109363,476,3,88871.17,0.0,4,3,4,11,Loyal
C109364,816,1,6419.87,0.0,5,2,1,8,Needs Attention
C109366,242,3,31408.34,5623.53,3,3,3,9,Needs Attention
C109367,382,3,32859.579999999994,0.0,4,3,3,10,Loyal
C109368,156,2,3432.8599999999997,0.0,3,3,1,7,Needs Attention
C109369,152,1,5932.14,0.0,3,2,1,6,At Risk
C109370,31,8,102554.06,4795.8,1,5,4,10,Loyal
C109371,9,22,529991.37,5231.72,1,5,5,11,Loyal
C109373,149,4,43148.21,0.0,3,4,3,10,Loyal
C109374,243,3,76989.92000000001,0.0,3,3,4,10,Loyal
C109376,320,3,5627.84,1475.84,4,3,1,8,Needs Attention
C109377,914,1,405.24,0.0,5,2,1,8,Needs Attention
C109378,9,2,50577.229999999996,0.0,1,3,3,7,Needs Attention
C109379,904,1,5135.9,0.0,5,2,1,8,Needs Attention
C109381,334,2,3309.4700000000003,0.0,4,3,1,8,Needs Attention
C109383,74,12,425292.02999999997,7781.55,2,5,5,12,Loyal
C109385,5,6,63202.740000000005,725.92,1,4,3,8,Needs Attention
C109389,340,1,6259.37,0.0,4,2,1,7,Needs Attention
C109390,500,3,12741.84,0.0,4,3,2,9,Needs Attention
C109391,156,10,213736.3,0.0,3,5,5,13,Champions
C109392,633,1,21008.84,0.0,5,2,2,9,Needs Attention
C109393,432,1,3929.61,0.0,4,2,1,7,Needs Attention
C109394,1061,1,11236.47,0.0,5,2,2,9,Needs Attention
C109397,88,1,559.62,0.0,2,2,1,5,At Risk
C109398,422,1,6181.42,0.0,4,2,1,7,Needs Attention
C109399,459,1,4374.88,0.0,4,2,1,7,Needs Attention
C109400,370,2,64226.19,47602.75,4,3,3,10,Loyal
C109403,440,5,27846.88,0.0,4,4,2,10,Loyal
C109405,650,1,55079.92,0.0,5,2,3,10,Loyal
C109406,78,2,27485.5,0.0,2,3,2,7,Needs Attention
C109408,91,5,97748.29000000001,3774.39,3,4,4,11,Loyal
C109409,838,1,14319.23,0.0,5,2,2,9,Needs Attention
C109410,218,1,504.54,0.0,3,2,1,6,At Risk
C109411,172,3,134703.78,60987.51,3,3,4,10,Loyal
C109412,185,2,151621.77000000002,0.0,3,3,4,10,Loyal
C109414,384,2,75837.38,0.0,4,3,4,11,Loyal
C109416,54,2,12781.67,0.0,2,3,2,7,Needs Attention
C109418,981,1,2029.99,0.0,5,2,1,8,Needs Attention
C109419,32,11,159852.36000000002,1128.23,1,5,5,11,Loyal
C109420,37,11,238198.9,0.0,2,5,5,12,Loyal
C109421,22,2,10395.77,6365.73,1,3,2,6,At Risk
C109422,443,1,15632.44,0.0,4,2,2,8,Needs Attention
C109423,109,1,6419.87,0.0,3,2,1,6,At Risk
C109426,79,2,16049.68,0.0,2,3,2,7,Needs Attention
C109427,772,1,20373.57,0.0,5,2,2,9,Needs Attention
C109428,116,2,165945.03,0.0,3,3,5,11,Loyal
C109430,7,8,100627.82,0.0,1,5,4,10,Loyal
C109431,406,1,5777.88,0.0,4,2,1,7,Needs Attention
C109432,207,2,11684.16,0.0,3,3,2,8,Needs Attention
C109433,538,1,37442.76,0.0,5,2,3,10,Loyal
C109434,70,9,200174.83,0.0,2,5,5,12,Loyal
C109437,593,1,4534.94,3417.69,5,2,1,8,Needs Attention
C109438,578,1,2240.36,0.0,5,2,1,8,Needs Attention
C109439,3,2,49262.25,22883.33,1,3,3,7,Needs Attention
C109443,105,5,85469.60999999999,0.0,3,4,4,11,Loyal
C109444,83,11,189114.0,4689.01,2,5,5,12,Loyal
C109446,29,1,4730.52,0.0,1,2,1,4,At Risk
C109448,238,2,55325.63,0.0,3,3,3,9,Needs Attention
C109449,5,2,11345.76,0.0,1,3,2,6,At Risk
C109450,526,2,6149.06,0.0,4,3,1,8,Needs Attention
C109451,305,1,10472.57,0.0,4,2,2,8,Needs Attention
C109452,565,4,68024.93,0.0,5,4,4,13,Champions
C109453,436,3,39930.29,0.0,4,3,3,10,Loyal
C109454,80,3,19302.76,2173.04,2,3,2,7,Needs Attention
C109455,962,1,6419.87,6097.69,5,2,1,8,Needs Attention
C109457,425,2,5201.2300000000005,0.0,4,3,1,8,Needs Attention
C109458,2,8,141478.35,33527.49,1,5,4,10,Loyal
C109459,394,1,2194.57,0.0,4,2,1,7,Needs Attention
C109460,86,8,192532.83000000002,2576.07,2,5,5,12,Loyal
C109462,771,1,5456.89,0.0,5,2,1,8,Needs Attention
C109463,696,1,12197.75,0.0,5,2,2,9,Needs Attention
C109464,86,2,13032.02,0.0,2,3,2,7,Needs Attention
C109465,636,1,6098.88,0.0,5,2,1,8,Needs Attention
C109466,1012,1,4044.52,0.0,5,2,1,8,Needs Attention
C109469,229,4,28308.13,0.0,3,4,3,10,Loyal
C109470,67,4,262873.97,0.0,2,4,5,11,Loyal
C109471,225,2,82168.43000000001,0.0,3,3,4,10,Loyal
C109472,404,4,24155.86,0.0,4,4,2,10,Loyal
C109473,3,9,107708.63,0.0,1,5,4,10,Loyal
C109474,778,1,19059.14,0.0,5,2,2,9,Needs Attention
C109475,23,3,322050.63999999996,0.0,1,3,5,9,Needs Attention
C109477,74,2,15305.52,0.0,2,3,2,7,Needs Attention
C109479,67,2,6290.5599999999995,4759.02,2,3,1,6,At Risk
C109480,45,10,224633.61000000002,0.0,2,5,5,12,Loyal
C109481,9,15,303761.1,44916.09,1,5,5,11,Loyal
C109482,27,4,17197.92,4366.67,1,4,2,7,Needs Attention
C109483,34,17,467979.32999999996,4709.49,1,5,5,11,Loyal
C109487,107,9,173994.96000000002,0.0,3,5,5,13,Champions
C109488,875,1,48872.73,46456.83,5,2,3,10,Loyal
C109489,318,1,41623.41,0.0,4,2,3,9,Needs Attention
C109490,318,2,2861.63,0.0,4,3,1,8,Needs Attention
C109491,114,1,4493.91,0.0,3,2,1,6,At Risk
C109492,251,8,34744.95,905.79,3,5,3,11,Loyal
C109493,934,1,1534.68,0.0,5,2,1,8,Needs Attention
C109494,50,4,113214.45999999999,37772.77,2,4,4,10,Loyal
C109495,0,6,63008.899999999994,43751.89,1,4,3,8,Needs Attention
C109496,221,2,154666.41,0.0,3,3,4,10,Loyal
C109497,270,4,18350.37,7563.25,4,4,2,10,Loyal
C109498,2,23,873144.65,5077.25,1,5,5,11,Loyal
C109500,790,1,2029.99,0.0,5,2,1,8,Needs Attention
C109502,637,1,10913.78,8684.62,5,2,2,9,Needs Attention
C109503,5,7,71317.42,0.0,1,5,4,10,Loyal
C109504,295,7,81571.48000000001,4872.42,4,5,4,13,Champions
C109505,77,3,13428.88,0.0,2,3,2,7,Needs Attention
C109506,41,10,185050.23,0.0,2,5,5,12,Loyal
C109507,43,2,5186.57,0.0,2,3,1,6,At Risk
C109509,13,9,70109.54,0.0,1,5,4,10,Loyal
C109510,204,1,4044.52,0.0,3,2,1,6,At Risk
C109512,386,3,29538.75,0.0,4,3,3,10,Loyal
C109513,1091,1,16226.07,0.0,5,2,2,9,Needs Attention
C109515,10,3,23702.149999999998,0.0,1,3,2,6,At Risk
C109516,542,6,104005.22,0.0,5,4,4,13,Champions
C109517,733,1,3891.99,0.0,5,2,1,8,Needs Attention
C109518,92,5,120602.91,14402.74,3,4,4,11,Loyal
C109520,153,1,50301.76,0.0,3,2,3,8,Needs Attention
C109521,181,2,6737.87,255.72,3,3,1,7,Needs Attention
C109523,966,1,3053.7,0.0,5,2,1,8,Needs Attention
C109524,620,1,835.23,0.0,5,2,1,8,Needs Attention
C109525,11,5,58179.85,10654.35,1,4,3,8,Needs Attention
C109527,50,10,244647.74000000002,0.0,2,5,5,12,Loyal
C109530,62,6,87715.56,0.0,2,4,4,10,Loyal
C109531,631,1,101650.59,0.0,5,2,4,11,Loyal
C109532,245,3,75114.94,0.0,3,3,4,10,Loyal
C109533,347,1,813.59,651.23,4,2,1,7,Needs Attention
C109534,162,5,104967.92000000001,0.0,3,4,4,11,Loyal
C109535,42,1,4975.4,0.0,2,2,1,5,At Risk
C109536,47,1,2679.95,0.0,2,2,1,5,At Risk
C109537,176,3,43146.04,5282.28,3,3,3,9,Needs Attention
C109539,19,3,30415.03,0.0,1,3,3,7,Needs Attention
C109541,56,1,11785.45,0.0,2,2,2,6,At Risk
C109542,941,1,37626.01,0.0,5,2,3,10,Loyal
C109543,4,4,238628.12,41889.62,1,4,5,10,Loyal
C109544,44,6,108100.84,0.0,2,4,4,10,Loyal
C109546,22,6,37866.03,0.0,1,4,3,8,Needs Attention
C109547,12,5,33832.85,5710.76,1,4,3,8,Needs Attention
C109549,301,2,6500.849999999999,0.0,4,3,1,8,Needs Attention
C109550,122,1,12839.74,12823.79,3,2,2,7,Needs Attention
C109551,191,3,155395.75,12004.57,3,3,4,10,Loyal
C109552,10,5,82138.84,5748.79,1,4,4,9,Needs Attention
C109553,927,1,25620.54,0.0,5,2,2,9,Needs Attention
C109554,1095,1,4943.3,0.0,5,2,1,8,Needs Attention
C109555,36,9,168447.54,56789.94,1,5,5,11,Loyal
C109558,468,1,13163.05,0.0,4,2,2,8,Needs Attention
C109559,251,2,18681.82,0.0,3,3,2,8,Needs Attention
C109560,9,41,1061524.1400000001,46639.850000000006,1,5,5,11,Loyal
C109561,10,5,121065.65,0.0,1,4,4,9,Needs Attention
C109563,50,3,41113.009999999995,15216.12,2,3,3,8,Needs Attention
C109564,51,9,335789.55,191142.45,2,5,5,12,Loyal
C109565,291,1,6291.47,0.0,4,2,1,7,Needs Attention
C109566,210,1,23622.18,21921.39,3,2,2,7,Needs Attention
C109567,794,3,65180.01,0.0,5,3,3,11,Loyal
C109571,487,1,8987.82,7559.39,4,2,2,8,Needs Attention
C109572,263,2,24502.579999999998,0.0,4,3,2,9,Needs Attention
C109573,63,3,10092.539999999999,0.0,2,3,2,7,Needs Attention
C109574,405,2,37372.57,0.0,4,3,3,10,Loyal
C109575,436,1,62207.9,0.0,4,2,3,9,Needs Attention
C109576,115,3,12713.51,0.0,3,3,2,8,Needs Attention
C109577,121,2,45976.58,0.0,3,3,3,9,Needs Attention
C109579,707,2,5533.639999999999,4744.72,5,3,1,9,Needs Attention
C109580,84,2,51465.91,38378.41,2,3,3,8,Needs Attention
C109581,22,58,1411436.07,73989.01999999999,1,5,5,11,Loyal
C109583,686,1,12169.76,0.0,5,2,2,9,Needs Attention
C109584,413,1,11093.67,0.0,4,2,2,8,Needs Attention
C109585,689,1,45359.19,0.0,5,2,3,10,Loyal
C109586,132,5,27245.75,4387.52,3,4,2,9,Needs Attention
C109587,233,2,11836.029999999999,510.45,3,3,2,8,Needs Attention
C109588,336,2,13479.150000000001,0.0,4,3,2,9,Needs Attention
C109589,58,1,290.5,0.0,2,2,1,5,At Risk
C109592,34,11,112477.25,1044.65,1,5,4,10,Loyal
C109593,27,13,164048.78,4251.98,1,5,5,11,Loyal
C109594,42,2,9003.53,5078.26,2,3,2,7,Needs Attention
C109595,369,2,13707.69,0.0,4,3,2,9,Needs Attention
C109596,24,27,621548.33,7625.28,1,5,5,11,Loyal
C109597,3,40,926798.76,135161.11000000002,1,5,5,11,Loyal
C109599,332,3,146920.66999999998,0.0,4,3,4,11,Loyal
C109600,407,3,101144.93,0.0,4,3,4,11,Loyal
C109601,6,4,22391.98,0.0,1,4,2,7,Needs Attention
C109603,129,1,5335.22,0.0,3,2,1,6,At Risk
C109605,218,7,129687.83,4403.91,3,5,4,12,Loyal
C109606,428,2,202952.89,0.0,4,3,5,12,Loyal
C109607,769,1,1450.66,0.0,5,2,1,8,Needs Attention
C109608,33,1,10888.73,0.0,1,2,2,5,At Risk
C109609,307,3,13085.4,2877.96,4,3,2,9,Needs Attention
C109610,30,9,249514.78,14088.03,1,5,5,11,Loyal
C109611,537,1,319.52,0.0,5,2,1,8,Needs Attention
C109612,28,36,1022185.66,49982.56,1,5,5,11,Loyal
C109614,106,5,46616.09,329.71,3,4,3,10,Loyal
C109616,152,8,251384.53,0.0,3,5,5,13,Champions
C109617,34,17,231519.91999999998,11514.68,1,5,5,11,Loyal
C109618,848,1,5456.89,0.0,5,2,1,8,Needs Attention
C109620,288,6,93757.27,0.0,4,4,4,12,Loyal
C109621,763,1,14300.84,0.0,5,2,2,9,Needs Attention
C109622,946,1,1619.73,0.0,5,2,1,8,Needs Attention
C109625,451,3,55361.99,0.0,4,3,3,10,Loyal
C109626,592,2,56682.99,0.0,5,3,3,11,Loyal
C109628,1054,1,1765.29,0.0,5,2,1,8,Needs Attention
C109629,180,6,119662.9,0.0,3,4,4,11,Loyal
C109632,424,1,28527.27,0.0,4,2,3,9,Needs Attention
C109633,14,40,860399.1900000001,190922.76,1,5,5,11,Loyal
C109636,47,5,334117.58,0.0,2,4,5,11,Loyal
C109637,79,3,142449.83,0.0,2,3,4,9,Needs Attention
C109638,707,2,24139.73,0.0,5,3,2,10,Loyal
C109639,7,10,277166.07,0.0,1,5,5,11,Loyal
C109640,515,5,34194.16,0.0,4,4,3,11,Loyal
C109641,16,28,387593.55,86289.22,1,5,5,11,Loyal
C109643,397,4,105149.40000000001,0.0,4,4,4,12,Loyal
C109644,654,1,8052.31,0.0,5,2,1,8,Needs Attention
C109646,29,19,485890.06999999995,79041.57,1,5,5,11,Loyal
C109647,170,4,127880.2,0.0,3,4,4,11,Loyal
C109648,413,4,118077.38,0.0,4,4,4,12,Loyal
C109650,66,12,314439.64,90896.18000000001,2,5,5,12,Loyal
C109653,647,1,6259.37,5200.77,5,2,1,8,Needs Attention
C109654,118,4,191695.14,0.0,3,4,5,12,Loyal
C109655,395,4,31567.05,0.0,4,4,3,11,Loyal
C109656,60,3,3966.21,1266.41,2,3,1,6,At Risk
C109657,513,1,929.08,0.0,4,2,1,7,Needs Attention
C109659,44,19,274741.95,27269.129999999997,2,5,5,12,Loyal
C109660,26,6,26986.43,2100.4,1,4,2,7,Needs Attention
C109661,1,38,689952.25,74722.23,1,5,5,11,Loyal
C109662,539,3,33138.92,0.0,5,3,3,11,Loyal
C109663,15,17,446570.43,0.0,1,5,5,11,Loyal
C109664,88,6,85508.52,0.0,2,4,4,10,Loyal
C109665,51,7,176142.66,0.0,2,5,5,12,Loyal
C109666,49,6,24746.120000000003,9241.470000000001,2,4,2,8,Needs Attention
C109668,423,4,154906.41999999998,29194.96,4,4,4,12,Loyal
C109670,119,11,137093.09,788.08,3,5,4,12,Loyal
C109671,35,2,36883.51,0.0,1,3,3,7,Needs Attention
C109672,196,4,150081.59,0.0,3,4,4,11,Loyal
C109673,145,8,158465.59000000003,0.0,3,5,5,13,Champions
C109675,85,3,152613.06,0.0,2,3,4,9,Needs Attention
C109676,81,2,9279.609999999999,0.0,2,3,2,7,Needs Attention
C109677,83,4,79034.26000000001,0.0,2,4,4,10,Loyal
C109678,493,1,6786.03,0.0,4,2,1,7,Needs Attention
C109679,93,2,155802.34,0.0,3,3,4,10,Loyal
C109680,944,1,5135.9,0.0,5,2,1,8,Needs Attention
C109681,194,2,24186.43,0.0,3,3,2,8,Needs Attention
C109682,128,8,263654.35,11736.86,3,5,5,13,Champions
C109683,137,4,202367.68,0.0,3,4,5,12,Loyal
C109684,190,2,24224.559999999998,0.0,3,3,2,8,Needs Attention
C109685,595,2,75287.37999999999,0.0,5,3,4,12,Loyal
C109686,62,7,128590.26000000001,0.0,2,5,4,11,Loyal
C109687,192,4,42163.43,0.0,3,4,3,10,Loyal
C109688,81,9,326085.22,51125.12,2,5,5,12,Loyal
C109689,92,4,75902.16,0.0,3,4,4,11,Loyal
C109691,155,1,2637.57,0.0,3,2,1,6,At Risk
C109692,239,4,42591.950000000004,0.0,3,4,3,10,Loyal
C109693,231,2,5356.04,0.0,3,3,1,7,Needs Attention
C109694,351,1,1778.51,0.0,4,2,1,7,Needs Attention
C109697,707,1,2416.7,0.0,5,2,1,8,Needs Attention
C109698,671,1,5135.9,0.0,5,2,1,8,Needs Attention
C109699,156,2,105923.32999999999,37017.13,3,3,4,10,Loyal
C109700,795,1,4793.34,0.0,5,2,1,8,Needs Attention
C109701,49,1,104075.32,0.0,2,2,4,8,Needs Attention
C109702,278,2,64806.57,0.0,4,3,3,10,Loyal
C109704,167,1,15617.79,0.0,3,2,2,7,Needs Attention
C109705,23,38,915561.91,56461.84,1,5,5,11,Loyal
C109706,46,8,63457.29,7636.17,2,5,3,10,Loyal
C109707,389,1,44636.77,0.0,4,2,3,9,Needs Attention
C109708,84,2,18920.86,0.0,2,3,2,7,Needs Attention
C109709,217,4,142257.98,0.0,3,4,4,11,Loyal
C109710,26,9,59847.57,1951.33,1,5,3,9,Needs Attention
C109712,730,2,28049.21,0.0,5,3,2,10,Loyal
C109714,241,2,7809.23,0.0,3,3,1,7,Needs Attention
C109715,411,4,82426.04,0.0,4,4,4,12,Loyal
C109716,419,2,63443.780000000006,0.0,4,3,3,10,Loyal
C109717,226,2,7793.030000000001,0.0,3,3,1,7,Needs Attention
C109719,26,3,29074.23,0.0,1,3,3,7,Needs Attention
C109720,27,4,70413.5,0.0,1,4,4,9,Needs Attention
C109721,114,3,81040.35,0.0,3,3,4,10,Loyal
C109722,785,1,5155.62,0.0,5,2,1,8,Needs Attention
C109723,83,5,25203.979999999996,0.0,2,4,2,8,Needs Attention
C109724,20,10,120800.61,4429.08,1,5,4,10,Loyal
C109725,441,1,5314.17,0.0,4,2,1,7,Needs Attention
C109726,136,2,61266.56999999999,0.0,3,3,3,9,Needs Attention
C109727,90,9,204017.41999999998,0.0,2,5,5,12,Loyal
C109728,483,2,9607.42,0.0,4,3,2,9,Needs Attention
C109729,831,2,8090.5,0.0,5,3,1,9,Needs Attention
C109730,444,1,5777.88,0.0,4,2,1,7,Needs Attention
C109731,74,4,138398.61,0.0,2,4,4,10,Loyal
C109732,16,2,29261.260000000002,0.0,1,3,3,7,Needs Attention
C109734,526,2,14929.18,0.0,4,3,2,9,Needs Attention
C109735,212,1,5456.89,0.0,3,2,1,6,At Risk
C109736,170,1,800.06,0.0,3,2,1,6,At Risk
C109737,120,9,229866.37,0.0,3,5,5,13,Champions
C109738,404,3,32990.61,0.0,4,3,3,10,Loyal
C109739,13,3,238485.94,0.0,1,3,5,9,Needs Attention
C109740,362,1,64185.54,0.0,4,2,3,9,Needs Attention
C109741,445,2,41942.100000000006,5647.6,4,3,3,10,Loyal
C109742,54,1,13008.36,10069.08,2,2,2,6,At Risk
C109744,41,38,633393.59,4255.17,2,5,5,12,Loyal
C109745,338,7,76935.47,0.0,4,5,4,13,Champions
C109746,361,1,1264.54,0.0,4,2,1,7,Needs Attention
C109747,341,1,5456.89,0.0,4,2,1,7,Needs Attention
C109748,1075,1,1968.78,0.0,5,2,1,8,Needs Attention
C109750,876,1,4233.69,0.0,5,2,1,8,Needs Attention
C109751,186,7,145929.51,48712.85,3,5,4,12,Loyal
C109752,337,1,3165.08,0.0,4,2,1,7,Needs Attention
C109753,844,1,3669.2,0.0,5,2,1,8,Needs Attention
C109754,206,3,27329.8,0.0,3,3,2,8,Needs Attention
C109755,60,10,232679.22999999998,49795.14,2,5,5,12,Loyal
C109756,1045,1,13990.49,0.0,5,2,2,9,Needs Attention
C109757,41,7,263210.75,0.0,2,5,5,12,Loyal
C109758,75,4,65010.31,0.0,2,4,3,9,Needs Attention
C109759,290,3,25418.36,0.0,4,3,2,9,Needs Attention
C109760,228,2,34736.9,0.0,3,3,3,9,Needs Attention
C109763,205,3,26766.9,4883.91,3,3,2,8,Needs Attention
C109764,28,12,200130.65,6557.639999999999,1,5,5,11,Loyal
C109766,77,4,36461.63,0.0,2,4,3,9,Needs Attention
C109767,98,1,3788.42,0.0,3,2,1,6,At Risk
C109768,130,7,231324.04,5104.74,3,5,5,13,Champions
C109769,103,5,77770.45,0.0,3,4,4,11,Loyal
C109770,776,2,6161.54,0.0,5,3,1,9,Needs Attention
C109771,5,3,116638.81999999999,0.0,1,3,4,8,Needs Attention
C109772,100,2,22899.25,0.0,3,3,2,8,Needs Attention
C109776,617,2,10898.48,0.0,5,3,2,10,Loyal
C109779,392,1,3836.02,0.0,4,2,1,7,Needs Attention
C109780,466,1,3444.63,0.0,4,2,1,7,Needs Attention
C109782,42,11,199355.49,16091.259999999998,2,5,5,12,Loyal
C109783,63,1,631.41,0.0,2,2,1,5,At Risk
C109784,402,1,10248.22,0.0,4,2,2,8,Needs Attention
C109785,54,3,18251.63,0.0,2,3,2,7,Needs Attention
C109786,74,12,261027.62,1177.21,2,5,5,12,Loyal
C109787,826,3,105651.64,0.0,5,3,4,12,Loyal
C109788,26,1,9462.25,0.0,1,2,2,5,At Risk
C109789,25,18,305839.19,1316.82,1,5,5,11,Loyal
C109793,44,4,198195.00999999998,0.0,2,4,5,11,Loyal
