customer_id,customer_name,gender,age,city,state,region,signup_date,acquisition_channel,loyalty_tier,customer_segment_seed
C108932,Customer 08932,Male,40,Lucknow,Uttar Pradesh,North,2024-09-06,Email,Bronze,Occasional
C108933,Customer 08933,Female,37,Mumbai,Maharashtra,West,2023-06-21,Direct,Bronze,Discount Seeker
C108934,Customer 08934,Female,41,Kochi,Kerala,South,2024-01-09,Affiliate,Bronze,Occasional
C108935,Customer 08935,Male,41,Mumbai,Maharashtra,West,2024-11-12,Affiliate,Gold,Discount Seeker
C108936,Customer 08936,Male,33,Chennai,Tamil Nadu,South,2025-10-31,Paid Search,Bronze,Loyal
C108937,Customer 08937,Male,29,Mumbai,Maharashtra,West,2025-10-23,Affiliate,Bronze,Prime
C108938,Customer 08938,Male,43,Jaipur,Rajasthan,North,2025-07-15,Affiliate,Gold,Loyal
C108939,Customer 08939,Male,26,Delhi,Delhi,North,2023-09-01,Organic Search,Gold,Loyal
C108940,Customer 08940,Female,32,Chennai,Tamil Nadu,South,2023-04-07,Organic Search,Platinum,Occasional
C108941,Customer 08941,Female,21,Kochi,Kerala,South,2025-07-26,Direct,Bronze,Occasional
C108942,Customer 08942,Female,40,Pune,Maharashtra,West,2025-08-13,Influencer,Bronze,Loyal
C108943,Customer 08943,Female,45,Delhi,Delhi,North,2023-10-16,Email,Gold,Loyal
C108944,Customer 08944,Male,24,Jaipur,Rajasthan,North,2023-01-20,Organic Search,Bronze,Occasional
C108945,Customer 08945,Male,31,Hyderabad,Telangana,South,2024-11-01,Social,Bronze,Discount Seeker
C108946,Customer 08946,Female,28,Mumbai,Maharashtra,West,2023-03-20,Organic Search,Gold,New
C108947,Customer 08947,Male,44,Hyderabad,Telangana,South,2023-02-11,Direct,Bronze,Loyal
C108948,Customer 08948,Female,47,Jaipur,Rajasthan,North,2025-08-27,Organic Search,Silver,Occasional
C108949,Customer 08949,Male,28,Hyderabad,Telangana,South,2024-05-28,Paid Search,Platinum,Occasional
C108950,Customer 08950,Non-binary,18,Ahmedabad,Gujarat,West,2023-04-26,Social,Silver,Discount Seeker
C108951,Customer 08951,Female,45,Kolkata,West Bengal,East,2024-11-08,Email,Gold,Discount Seeker
C108952,Customer 08952,Male,33,Hyderabad,Telangana,South,2024-01-18,Direct,Gold,Loyal
C108953,Customer 08953,Female,33,Bengaluru,Karnataka,South,2024-07-09,Social,Gold,Loyal
C108954,Customer 08954,Female,43,Ahmedabad,Gujarat,West,2025-07-19,Organic Search,Silver,Occasional
C108955,Customer 08955,Male,29,Bengaluru,Karnataka,South,2023-09-04,Organic Search,Bronze,Discount Seeker
C108956,Customer 08956,Male,27,Delhi,Delhi,North,2024-10-31,Email,Bronze,Prime
C108957,Customer 08957,Male,29,Bengaluru,Karnataka,South,2025-05-07,Organic Search,Gold,Occasional
C108958,Customer 08958,Male,38,Surat,Gujarat,West,2024-03-14,Email,Bronze,Loyal
C108959,Customer 08959,Male,42,Delhi,Delhi,North,2025-10-01,Social,Bronze,New
C108960,Customer 08960,Male,49,Delhi,Delhi,North,2024-04-08,Social,Silver,New
C108961,Customer 08961,Female,37,Mumbai,Maharashtra,West,2024-04-20,Paid Search,Bronze,Discount Seeker
C108962,Customer 08962,Female,32,Mumbai,Maharashtra,West,2025-07-04,Direct,Gold,Discount Seeker
C108963,Customer 08963,Male,42,Gurugram,Haryana,North,2024-10-20,Affiliate,Platinum,New
C108964,Customer 08964,Male,23,Chennai,Tamil Nadu,South,2025-06-18,Social,Bronze,Loyal
C108965,Customer 08965,Female,47,Ahmedabad,Gujarat,West,2025-03-29,Social,Bronze,Occasional
C108966,Customer 08966,Female,35,Ahmedabad,Gujarat,West,2025-01-07,Paid Search,Gold,Loyal
C108967,Customer 08967,Female,31,Bengaluru,Karnataka,South,2023-09-07,Paid Search,Bronze,Occasional
C108968,Customer 08968,Female,23,Jaipur,Rajasthan,North,2024-02-17,Direct,Bronze,Prime
C108969,Customer 08969,Male,39,Bhopal,Madhya Pradesh,Central,2025-06-13,Social,Bronze,Discount Seeker
C108970,Customer 08970,Male,30,Ahmedabad,Gujarat,West,2024-09-29,Organic Search,Bronze,Prime
C108971,Customer 08971,Male,32,Kolkata,West Bengal,East,2023-10-18,Direct,Silver,Discount Seeker
C108972,Customer 08972,Prefer not to say,18,Hyderabad,Telangana,South,2023-12-05,Email,Bronze,Discount Seeker
C108973,Customer 08973,Male,29,Lucknow,Uttar Pradesh,North,2025-03-13,Organic Search,Silver,New
C108974,Customer 08974,Female,27,Mumbai,Maharashtra,West,2023-07-04,Organic Search,Silver,Prime
C108975,Customer 08975,Male,37,Ahmedabad,Gujarat,West,2023-04-27,Paid Search,Bronze,Discount Seeker
C108976,Customer 08976,Male,30,Bengaluru,Karnataka,South,2025-03-02,Email,Bronze,Loyal
C108977,Customer 08977,Male,18,Chennai,Tamil Nadu,South,2023-10-26,Direct,Bronze,Loyal
C108978,Customer 08978,Male,29,Kochi,Kerala,South,2025-03-03,Organic Search,Gold,Discount Seeker
C108979,Customer 08979,Male,18,Pune,Maharashtra,West,2024-07-06,Paid Search,Bronze,Loyal
C108980,Customer 08980,Female,23,Mumbai,Maharashtra,West,2025-10-29,Paid Search,Gold,Discount Seeker
C108981,Customer 08981,Female,43,Kolkata,West Bengal,East,2024-06-27,Social,Gold,Discount Seeker
C108982,Customer 08982,Female,18,Indore,Madhya Pradesh,Central,2025-06-16,Affiliate,Silver,Occasional
C108983,Customer 08983,Female,36,Pune,Maharashtra,West,2025-05-30,Organic Search,Platinum,Occasional
C108984,Customer 08984,Male,28,Surat,Gujarat,West,2023-08-08,Direct,Bronze,Discount Seeker
C108985,Customer 08985,Female,26,Lucknow,Uttar Pradesh,North,2025-10-27,Paid Search,Bronze,Discount Seeker
C108986,Customer 08986,Female,23,Surat,Gujarat,West,2025-02-10,Affiliate,Bronze,Prime
C108987,Customer 08987,Male,36,Bengaluru,Karnataka,South,2023-04-21,Email,Silver,Occasional
C108988,Customer 08988,Male,37,Hyderabad,Telangana,South,2023-01-07,Social,Bronze,Occasional
C108989,Customer 08989,Male,18,Lucknow,Uttar Pradesh,North,2023-10-08,Direct,Platinum,Discount Seeker
C108990,Customer 08990,Female,45,Kochi,Kerala,South,2023-01-17,Email,Gold,Discount Seeker
C108991,Customer 08991,Female,21,Mumbai,Maharashtra,West,2024-01-06,Affiliate,Silver,Occasional
C108992,Customer 08992,Male,37,Delhi,Delhi,North,2025-10-28,Email,Bronze,Prime
C108993,Customer 08993,Male,21,Bengaluru,Karnataka,South,2024-05-10,Affiliate,Bronze,Occasional
C108994,Customer 08994,Female,28,Ahmedabad,Gujarat,West,2023-01-25,Organic Search,Bronze,Occasional
C108995,Customer 08995,Male,20,Surat,Gujarat,West,2024-05-26,Email,Bronze,Occasional
C108996,Customer 08996,Male,28,Chennai,Tamil Nadu,South,2023-08-15,Direct,Silver,New
C108997,Customer 08997,Male,31,Mumbai,Maharashtra,West,2025-06-05,Email,Bronze,New
C108998,Customer 08998,Female,22,Bengaluru,Karnataka,South,2023-04-04,Affiliate,Gold,Occasional
C108999,Customer 08999,Male,36,Surat,Gujarat,West,2025-03-08,Influencer,Platinum,New
C109000,Customer 09000,Male,37,Bengaluru,Karnataka,South,2024-04-06,Organic Search,Bronze,Loyal
C109001,Customer 09001,Female,60,Mumbai,Maharashtra,West,2023-01-20,Email,Silver,Loyal
C109002,Customer 09002,Female,42,Bengaluru,Karnataka,South,2024-11-27,Direct,Bronze,Occasional
C109003,Customer 09003,Female,45,Jaipur,Rajasthan,North,2024-04-15,Organic Search,Silver,Occasional
C109004,Customer 09004,Female,18,Hyderabad,Telangana,South,2025-03-09,Organic Search,Gold,Discount Seeker
C109005,Customer 09005,Female,18,Delhi,Delhi,North,2024-10-01,Paid Search,Silver,Prime
C109006,Customer 09006,Female,30,Bengaluru,Karnataka,South,2025-03-25,Direct,Silver,Occasional
C109007,Customer 09007,Male,51,Bhopal,Madhya Pradesh,Central,2024-04-21,Influencer,Bronze,Discount Seeker
C109008,Customer 09008,Male,58,Hyderabad,Telangana,South,2023-01-09,Direct,Bronze,Occasional
C109009,Customer 09009,Male,26,Hyderabad,Telangana,South,2023-05-16,Social,Gold,Loyal
C109010,Customer 09010,Male,27,Mumbai,Maharashtra,West,2024-04-19,Email,Platinum,Occasional
C109011,Customer 09011,Female,38,Bengaluru,Karnataka,South,2024-02-16,Organic Search,Silver,Occasional
C109012,Customer 09012,Female,31,Jaipur,Rajasthan,North,2025-04-02,Influencer,Bronze,Occasional
C109013,Customer 09013,Male,31,Jaipur,Rajasthan,North,2024-03-02,Direct,Silver,Occasional
C109014,Customer 09014,Male,39,Hyderabad,Telangana,South,2025-06-09,Email,Bronze,Occasional
C109015,Customer 09015,Female,60,Kochi,Kerala,South,2023-07-14,Organic Search,Silver,Occasional
C109016,Customer 09016,Male,46,Bengaluru,Karnataka,South,2024-02-03,Direct,Bronze,Prime
C109017,Customer 09017,Male,52,Surat,Gujarat,West,2025-02-21,Direct,Gold,Prime
C109018,Customer 09018,Male,18,Mumbai,Maharashtra,West,2023-05-09,Influencer,Platinum,Occasional
C109019,Customer 09019,Male,44,Bengaluru,Karnataka,South,2023-11-29,Social,Gold,Discount Seeker
C109020,Customer 09020,Female,24,Lucknow,Uttar Pradesh,North,2025-02-17,Paid Search,Platinum,Discount Seeker
C109021,Customer 09021,Male,50,Kochi,Kerala,South,2024-09-01,Paid Search,Bronze,Occasional
C109022,Customer 09022,Male,47,Ahmedabad,Gujarat,West,2025-03-16,Social,Bronze,Occasional
C109023,Customer 09023,Male,39,Kolkata,West Bengal,East,2024-06-17,Direct,Gold,New
C109024,Customer 09024,Male,26,Jaipur,Rajasthan,North,2025-06-08,Organic Search,Bronze,New
C109025,Customer 09025,Male,28,Kolkata,West Bengal,East,2025-06-27,Email,Platinum,New
C109026,Customer 09026,Male,29,Delhi,Delhi,North,2025-10-05,Direct,Bronze,Prime
C109027,Customer 09027,Female,41,Hyderabad,Telangana,South,2023-05-07,Paid Search,Bronze,Occasional
C109028,Customer 09028,Male,37,Pune,Maharashtra,West,2024-09-03,Social,Silver,Discount Seeker
C109029,Customer 09029,Male,47,Pune,Maharashtra,West,2023-04-29,Affiliate,Bronze,Prime
C109030,Customer 09030,Male,49,Surat,Gujarat,West,2023-08-25,Social,Bronze,Occasional
C109031,Customer 09031,Male,25,Hyderabad,Telangana,South,2023-11-07,Social,Silver,Loyal
C109032,Customer 09032,Male,38,Delhi,Delhi,North,2024-10-30,Affiliate,Gold,Occasional
C109033,Customer 09033,Prefer not to say,38,Delhi,Delhi,North,2024-03-22,Organic Search,Bronze,Occasional
C109034,Customer 09034,Female,32,Lucknow,Uttar Pradesh,North,2025-06-14,Affiliate,Bronze,Loyal
C109035,Customer 09035,Female,42,Mumbai,Maharashtra,West,2023-11-05,Direct,Gold,Occasional
C109036,Customer 09036,Male,38,Surat,Gujarat,West,2024-09-30,Organic Search,Silver,Loyal
C109037,Customer 09037,Female,27,Mumbai,Maharashtra,West,2025-02-28,Organic Search,Silver,New
C109038,Customer 09038,Female,32,Bengaluru,Karnataka,South,2025-10-11,Organic Search,Silver,Loyal
C109039,Customer 09039,Male,30,Jaipur,Rajasthan,North,2023-09-11,Affiliate,Bronze,Occasional
C109040,Customer 09040,Non-binary,26,Bengaluru,Karnataka,South,2025-01-29,Paid Search,Bronze,Occasional
C109041,Customer 09041,Female,32,Lucknow,Uttar Pradesh,North,2023-03-29,Social,Gold,Occasional
C109042,Customer 09042,Female,20,Mumbai,Maharashtra,West,2024-07-16,Affiliate,Bronze,Occasional
C109043,Customer 09043,Male,38,Chennai,Tamil Nadu,South,2024-03-04,Social,Platinum,New
C109044,Customer 09044,Male,47,Chennai,Tamil Nadu,South,2025-09-19,Email,Platinum,Occasional
C109045,Customer 09045,Female,34,Kochi,Kerala,South,2025-03-11,Direct,Bronze,Prime
C109046,Customer 09046,Female,42,Mumbai,Maharashtra,West,2025-08-17,Social,Bronze,Discount Seeker
C109047,Customer 09047,Male,35,Bengaluru,Karnataka,South,2025-05-30,Direct,Silver,Occasional
C109048,Customer 09048,Prefer not to say,23,Pune,Maharashtra,West,2024-03-01,Social,Gold,Prime
C109049,Customer 09049,Female,53,Gurugram,Haryana,North,2025-01-29,Social,Bronze,Occasional
C109050,Customer 09050,Male,18,Lucknow,Uttar Pradesh,North,2023-02-01,Paid Search,Silver,Loyal
C109051,Customer 09051,Male,33,Lucknow,Uttar Pradesh,North,2024-07-31,Affiliate,Bronze,Occasional
C109052,Customer 09052,Female,25,Chennai,Tamil Nadu,South,2023-02-18,Email,Bronze,Occasional
C109053,Customer 09053,Male,49,Chennai,Tamil Nadu,South,2025-01-19,Affiliate,Bronze,Prime
C109054,Customer 09054,Female,35,Surat,Gujarat,West,2025-09-27,Social,Bronze,Occasional
C109055,Customer 09055,Female,59,Surat,Gujarat,West,2024-12-06,Direct,Bronze,Loyal
C109056,Customer 09056,Female,33,Jaipur,Rajasthan,North,2025-05-19,Paid Search,Silver,Discount Seeker
C109057,Customer 09057,Female,25,Lucknow,Uttar Pradesh,North,2023-08-31,Affiliate,Bronze,New
C109058,Customer 09058,Male,18,Surat,Gujarat,West,2025-10-25,Paid Search,Bronze,Loyal
C109059,Customer 09059,Male,44,Mumbai,Maharashtra,West,2024-07-24,Organic Search,Silver,Occasional
C109060,Customer 09060,Male,25,Bengaluru,Karnataka,South,2024-11-29,Social,Gold,Prime
C109061,Customer 09061,Male,29,Gurugram,Haryana,North,2025-03-08,Paid Search,Bronze,Occasional
C109062,Customer 09062,Female,45,Chennai,Tamil Nadu,South,2024-10-23,Organic Search,Silver,Discount Seeker
C109063,Customer 09063,Male,44,Delhi,Delhi,North,2023-11-25,Paid Search,Bronze,Prime
C109064,Customer 09064,Male,27,Hyderabad,Telangana,South,2024-09-24,Influencer,Gold,Loyal
C109065,Customer 09065,Female,28,Pune,Maharashtra,West,2024-11-07,Direct,Bronze,Discount Seeker
C109066,Customer 09066,Male,18,Lucknow,Uttar Pradesh,North,2025-06-06,Influencer,Bronze,Occasional
C109067,Customer 09067,Male,18,Jaipur,Rajasthan,North,2024-05-13,Organic Search,Bronze,Loyal
C109068,Customer 09068,Male,41,Mumbai,Maharashtra,West,2024-06-03,Organic Search,Bronze,Loyal
C109069,Customer 09069,Female,42,Hyderabad,Telangana,South,2024-06-04,Paid Search,Silver,Prime
C109070,Customer 09070,Female,37,Mumbai,Maharashtra,West,2023-04-29,Affiliate,Platinum,Prime
C109071,Customer 09071,Prefer not to say,35,Surat,Gujarat,West,2023-04-04,Influencer,Silver,Occasional
C109072,Customer 09072,Male,26,Delhi,Delhi,North,2023-01-22,Social,Bronze,Prime
C109073,Customer 09073,Male,48,Pune,Maharashtra,West,2024-11-20,Email,Gold,Loyal
C109074,Customer 09074,Male,18,Chennai,Tamil Nadu,South,2024-03-09,Organic Search,Bronze,Discount Seeker
C109075,Customer 09075,Female,28,Pune,Maharashtra,West,2025-06-14,Email,Silver,Prime
C109076,Customer 09076,Non-binary,35,Chennai,Tamil Nadu,South,2024-12-27,Direct,Bronze,Discount Seeker
C109077,Customer 09077,Male,33,Kolkata,West Bengal,East,2023-05-27,Email,Silver,Occasional
C109078,Customer 09078,Male,33,Pune,Maharashtra,West,2023-04-14,Email,Bronze,Occasional
C109079,Customer 09079,Female,28,Mumbai,Maharashtra,West,2024-01-14,Social,Platinum,New
C109080,Customer 09080,Female,38,Bengaluru,Karnataka,South,2025-08-11,Social,Bronze,Occasional
C109081,Customer 09081,Female,21,Chennai,Tamil Nadu,South,2023-02-20,Paid Search,Silver,Prime
C109082,Customer 09082,Female,32,Bengaluru,Karnataka,South,2023-07-13,Direct,Bronze,Discount Seeker
C109083,Customer 09083,Female,37,Ahmedabad,Gujarat,West,2023-01-31,Email,Bronze,Occasional
C109084,Customer 09084,Female,30,Bengaluru,Karnataka,South,2024-03-04,Paid Search,Gold,Discount Seeker
C109085,Customer 09085,Male,33,Lucknow,Uttar Pradesh,North,2025-10-21,Social,Silver,Loyal
C109086,Customer 09086,Male,35,Mumbai,Maharashtra,West,2024-12-08,Organic Search,Bronze,Loyal
C109087,Customer 09087,Female,18,Ahmedabad,Gujarat,West,2024-05-25,Organic Search,Silver,New
C109088,Customer 09088,Female,18,Delhi,Delhi,North,2023-05-30,Organic Search,Gold,Occasional
C109089,Customer 09089,Male,34,Chennai,Tamil Nadu,South,2024-01-03,Direct,Bronze,Occasional
C109090,Customer 09090,Male,27,Bengaluru,Karnataka,South,2024-06-26,Paid Search,Bronze,Occasional
C109091,Customer 09091,Male,28,Pune,Maharashtra,West,2023-10-12,Influencer,Bronze,Occasional
C109092,Customer 09092,Prefer not to say,39,Delhi,Delhi,North,2024-12-30,Paid Search,Bronze,Discount Seeker
C109093,Customer 09093,Female,23,Jaipur,Rajasthan,North,2025-10-11,Social,Bronze,Loyal
C109094,Customer 09094,Male,18,Chennai,Tamil Nadu,South,2023-08-02,Affiliate,Silver,New
C109095,Customer 09095,Male,50,Bhopal,Madhya Pradesh,Central,2023-09-19,Paid Search,Silver,Prime
C109096,Customer 09096,Male,45,Kolkata,West Bengal,East,2023-05-11,Direct,Bronze,Occasional
C109097,Customer 09097,Male,45,Pune,Maharashtra,West,2025-01-21,Email,Bronze,New
C109098,Customer 09098,Male,22,Lucknow,Uttar Pradesh,North,2024-04-22,Organic Search,Bronze,Occasional
C109099,Customer 09099,Female,32,Delhi,Delhi,North,2023-10-21,Influencer,Bronze,Occasional
C109100,Customer 09100,Female,20,Pune,Maharashtra,West,2023-08-15,Paid Search,Gold,New
C109101,Customer 09101,Female,32,Bengaluru,Karnataka,South,2023-03-14,Paid Search,Bronze,Prime
C109102,Customer 09102,Male,30,Ahmedabad,Gujarat,West,2024-05-07,Direct,Bronze,Occasional
C109103,Customer 09103,Male,22,Mumbai,Maharashtra,West,2024-12-08,Paid Search,Gold,New
C109104,Customer 09104,Female,38,Hyderabad,Telangana,South,2023-09-01,Affiliate,Bronze,Discount Seeker
C109105,Customer 09105,Female,30,Pune,Maharashtra,West,2023-01-02,Organic Search,Gold,Occasional
C109106,Customer 09106,Male,50,Hyderabad,Telangana,South,2024-05-04,Direct,Silver,New
C109107,Customer 09107,Female,34,Delhi,Delhi,North,2024-11-30,Social,Gold,Discount Seeker
C109108,Customer 09108,Male,18,Hyderabad,Telangana,South,2023-12-24,Organic Search,Bronze,New
C109109,Customer 09109,Female,18,Lucknow,Uttar Pradesh,North,2023-09-17,Influencer,Silver,Occasional
C109110,Customer 09110,Male,54,Delhi,Delhi,North,2023-06-09,Affiliate,Bronze,Prime
C109111,Customer 09111,Male,29,Bengaluru,Karnataka,South,2025-02-11,Affiliate,Bronze,New
C109112,Customer 09112,Female,35,Noida,Uttar Pradesh,North,2025-06-10,Social,Bronze,Discount Seeker
C109113,Customer 09113,Male,33,Kochi,Kerala,South,2025-03-07,Email,Silver,Occasional
C109114,Customer 09114,Male,47,Mumbai,Maharashtra,West,2024-06-20,Paid Search,Bronze,Loyal
C109115,Customer 09115,Female,18,Chennai,Tamil Nadu,South,2025-01-19,Social,Bronze,Discount Seeker
C109116,Customer 09116,Female,46,Mumbai,Maharashtra,West,2024-02-15,Paid Search,Bronze,Occasional
C109117,Customer 09117,Male,46,Indore,Madhya Pradesh,Central,2023-01-26,Social,Silver,Prime
C109118,Customer 09118,Male,33,Hyderabad,Telangana,South,2024-01-16,Organic Search,Silver,Occasional
C109119,Customer 09119,Male,37,Hyderabad,Telangana,South,2024-12-29,Affiliate,Silver,New
C109120,Customer 09120,Female,29,Delhi,Delhi,North,2024-10-31,Organic Search,Silver,Occasional
C109121,Customer 09121,Male,18,Chennai,Tamil Nadu,South,2025-10-21,Social,Bronze,Discount Seeker
C109122,Customer 09122,Male,39,Mumbai,Maharashtra,West,2025-10-29,Email,Bronze,Occasional
C109123,Customer 09123,Female,35,Jaipur,Rajasthan,North,2023-09-09,Organic Search,Silver,Occasional
C109124,Customer 09124,Female,36,Hyderabad,Telangana,South,2023-01-10,Paid Search,Bronze,Discount Seeker
C109125,Customer 09125,Female,38,Chennai,Tamil Nadu,South,2023-10-11,Paid Search,Silver,Loyal
C109126,Customer 09126,Male,27,Lucknow,Uttar Pradesh,North,2025-06-25,Organic Search,Bronze,Occasional
C109127,Customer 09127,Female,48,Delhi,Delhi,North,2025-04-21,Affiliate,Silver,Discount Seeker
C109128,Customer 09128,Male,33,Delhi,Delhi,North,2023-04-13,Social,Silver,Loyal
C109129,Customer 09129,Female,38,Hyderabad,Telangana,South,2023-06-16,Social,Bronze,Occasional
C109130,Customer 09130,Male,30,Jaipur,Rajasthan,North,2024-08-06,Organic Search,Gold,Prime
C109131,Customer 09131,Female,44,Mumbai,Maharashtra,West,2024-11-14,Social,Bronze,New
C109132,Customer 09132,Male,34,Jaipur,Rajasthan,North,2025-10-13,Paid Search,Bronze,Loyal
C109133,Customer 09133,Male,32,Hyderabad,Telangana,South,2025-02-20,Organic Search,Silver,Occasional
C109134,Customer 09134,Male,45,Chennai,Tamil Nadu,South,2023-08-08,Social,Gold,Occasional
C109135,Customer 09135,Prefer not to say,18,Chennai,Tamil Nadu,South,2023-02-08,Email,Bronze,Occasional
C109136,Customer 09136,Female,30,Mumbai,Maharashtra,West,2024-10-17,Organic Search,Bronze,Loyal
C109137,Customer 09137,Female,27,Delhi,Delhi,North,2024-07-27,Organic Search,Bronze,New
C109138,Customer 09138,Female,37,Ahmedabad,Gujarat,West,2025-08-12,Affiliate,Bronze,Loyal
C109139,Customer 09139,Male,36,Hyderabad,Telangana,South,2024-08-19,Organic Search,Silver,Occasional
C109140,Customer 09140,Male,33,Chennai,Tamil Nadu,South,2024-06-02,Organic Search,Gold,Loyal
C109141,Customer 09141,Female,26,Indore,Madhya Pradesh,Central,2023-11-11,Influencer,Bronze,Occasional
C109142,Customer 09142,Male,33,Mumbai,Maharashtra,West,2023-03-31,Organic Search,Bronze,Prime
C109143,Customer 09143,Female,36,Hyderabad,Telangana,South,2025-06-26,Email,Silver,Occasional
C109144,Customer 09144,Non-binary,31,Bengaluru,Karnataka,South,2025-05-04,Affiliate,Silver,Occasional
C109145,Customer 09145,Female,44,Mumbai,Maharashtra,West,2023-06-18,Paid Search,Silver,Occasional
C109146,Customer 09146,Prefer not to say,39,Bhopal,Madhya Pradesh,Central,2024-12-29,Social,Gold,Prime
