review_id,order_id,customer_id,product_id,review_date,rating,review_text
R921620,O552376,C108108,P200600,2025-10-09,5,Would buy again
R921621,O552378,C104041,P200014,2024-12-07,4,Product matched expectations
R921622,O552380,C100923,P200207,2024-06-30,3,Fast delivery
R921623,O552383,C100251,P200292,2025-11-18,4,Fast delivery
R921624,O552384,C106416,P200600,2025-06-22,5,Excellent value
R921625,O552387,C111379,P200464,2023-05-15,3,Excellent value
R921626,O552390,C102298,P200364,2023-06-11,3,Product matched expectations
R921627,O552398,C105111,P200600,2024-10-29,3,Fast delivery
R921628,O552399,C100002,P200600,2023-12-10,4,Quality could be better
R921629,O552400,C103171,P200328,2024-11-09,3,Would buy again
R921630,O552403,C108683,P200221,2023-02-18,3,Product matched expectations
R921631,O552405,C102330,P200600,2023-06-27,4,Fast delivery
R921632,O552411,C102606,P200538,2024-04-03,5,Late delivery
R921633,O552414,C109806,P200600,2024-02-21,4,Would buy again
R921634,O552418,C101476,P200041,2024-02-10,4,Excellent value
R921635,O552421,C109993,P200316,2024-10-24,4,Product matched expectations
R921636,O552422,C108271,P200464,2025-06-16,3,Product matched expectations
R921637,O552425,C107992,P200600,2025-10-19,4,Quality could be better
R921638,O552429,C104905,P200611,2025-01-30,3,Product matched expectations
R921639,O552430,C103516,P200446,2024-10-09,5,Quality could be better
R921640,O552434,C109498,P200109,2025-05-08,4,Would buy again
R921641,O552439,C111654,P200600,2024-06-01,2,Product matched expectations
R921642,O552441,C103376,P200347,2023-05-20,5,Excellent value
R921643,O552443,C109872,P200600,2023-12-06,3,Size or fit issue
R921644,O552445,C103432,P200600,2024-05-08,3,Fast delivery
R921645,O552447,C106311,P200600,2025-01-02,2,Would buy again
R921646,O552448,C108747,P200096,2025-04-03,4,Not worth the price
R921647,O552449,C106634,P200600,2023-07-24,3,Fast delivery
R921648,O552450,C107268,P200063,2025-05-15,4,Late delivery
R921649,O552451,C107405,P200292,2024-08-22,4,Not worth the price
R921650,O552452,C105683,P200305,2023-12-24,5,Fast delivery
R921651,O552453,C105487,P200334,2023-11-26,4,Product matched expectations
R921652,O552454,C105072,P200464,2023-11-07,3,Quality could be better
R921653,O552462,C103026,P200218,2023-03-17,5,Late delivery
R921654,O552466,C105119,P200600,2024-07-09,4,Excellent value
R921655,O552467,C106392,P200464,2024-08-01,5,Fast delivery
R921656,O552468,C107519,P200578,2025-07-07,3,Product matched expectations
R921657,O552470,C110163,P200197,2024-07-05,4,Would buy again
R921658,O552471,C110779,P200600,2023-07-28,5,Size or fit issue
R921659,O552472,C103662,P200446,2023-06-21,3,Quality could be better
R921660,O552474,C107591,P200018,2023-07-10,2,Fast delivery
R921661,O552475,C104640,P200078,2024-09-20,3,Product matched expectations
R921662,O552476,C109641,P200108,2025-06-02,4,Fast delivery
R921663,O552478,C110916,P200600,2023-07-03,3,Not worth the price
R921664,O552480,C106198,P200041,2025-10-24,4,Quality could be better
R921665,O552482,C107873,P200364,2025-01-04,5,Size or fit issue
R921666,O552484,C102880,P200197,2023-07-26,3,Not worth the price
R921667,O552485,C101030,P200078,2024-06-13,3,Product matched expectations
R921668,O552487,C104451,P200600,2023-10-26,4,Excellent value
R921669,O552488,C108541,P200464,2023-09-17,5,Not worth the price
R921670,O552490,C101520,P200600,2023-05-14,2,Excellent value
R921671,O552492,C101173,P200460,2025-11-17,2,Size or fit issue
R921672,O552496,C100307,P200600,2024-10-26,4,Not worth the price
R921673,O552498,C111379,P200218,2025-02-09,5,Quality could be better
R921674,O552500,C102045,P200600,2023-04-08,4,Quality could be better
R921675,O552502,C105837,P200600,2025-06-28,3,Would buy again
R921676,O552503,C110714,P200600,2023-10-03,4,Late delivery
R921677,O552506,C105072,P200308,2024-06-21,3,Late delivery
R921678,O552507,C101635,P200600,2025-06-11,4,Would buy again
R921679,O552508,C103859,P200600,2024-06-07,3,Product matched expectations
R921680,O552512,C111023,P200488,2025-08-15,3,Would buy again
R921681,O552514,C108935,P200364,2025-04-04,4,Fast delivery
R921682,O552522,C108354,P200600,2023-12-16,4,Late delivery
R921683,O552523,C102327,P200487,2023-08-10,4,Quality could be better
R921684,O552528,C100059,P200218,2025-07-03,4,Late delivery
R921685,O552530,C100488,P200338,2023-11-05,4,Late delivery
R921686,O552531,C110343,P200364,2025-10-12,4,Excellent value
R921687,O552533,C100018,P200018,2025-10-26,4,Quality could be better
R921688,O552534,C104710,P200544,2024-11-12,5,Would buy again
R921689,O552536,C111291,P200410,2023-06-04,4,Size or fit issue
R921690,O552537,C101501,P200055,2025-12-01,3,Quality could be better
R921691,O552541,C104281,P200328,2025-04-05,5,Would buy again
R921692,O552542,C108523,P200070,2024-07-13,3,Product matched expectations
R921693,O552544,C108694,P200600,2023-02-14,4,Would buy again
R921694,O552548,C108112,P200439,2024-12-01,5,Product matched expectations
R921695,O552549,C110803,P200514,2023-05-17,4,Would buy again
R921696,O552551,C110515,P200328,2025-10-26,4,Would buy again
R921697,O552552,C101144,P200352,2025-07-26,4,Quality could be better
R921698,O552553,C101212,P200287,2023-11-02,4,Fast delivery
R921699,O552556,C111831,P200197,2025-04-14,4,Excellent value
R921700,O552558,C110163,P200197,2023-08-09,4,Size or fit issue
R921701,O552561,C100616,P200187,2024-12-28,4,Not worth the price
R921702,O552566,C101863,P200419,2024-01-12,5,Product matched expectations
R921703,O552567,C109903,P200197,2023-04-05,4,Size or fit issue
R921704,O552569,C111703,P200351,2025-11-25,3,Quality could be better
R921705,O552570,C106357,P200159,2024-10-22,3,Size or fit issue
R921706,O552571,C106233,P200419,2025-06-18,3,Product matched expectations
R921707,O552572,C102327,P200600,2023-01-21,3,Fast delivery
R921708,O552575,C108033,P200443,2023-11-29,4,Fast delivery
R921709,O552577,C103743,P200239,2025-01-27,4,Late delivery
R921710,O552579,C103413,P200433,2023-05-14,2,Not worth the price
R921711,O552582,C111040,P200085,2025-05-27,4,Would buy again
R921712,O552586,C100703,P200134,2024-05-19,5,Not worth the price
R921713,O552588,C109599,P200086,2023-04-17,4,Fast delivery
R921714,O552589,C107917,P200268,2024-09-14,3,Size or fit issue
R921715,O552593,C104710,P200600,2024-10-22,4,Size or fit issue
R921716,O552594,C109848,P200239,2024-01-24,4,Excellent value
R921717,O552595,C105237,P200041,2025-09-18,4,Not worth the price
R921718,O552597,C103442,P200446,2025-12-17,5,Product matched expectations
R921719,O552598,C111017,P200170,2025-06-04,4,Late delivery
R921720,O552601,C105102,P200014,2026-01-03,4,Not worth the price
R921721,O552603,C108262,P200191,2024-09-04,5,Late delivery
R921722,O552611,C109786,P200041,2023-10-26,4,Product matched expectations
R921723,O552616,C102846,P200073,2025-12-02,3,Not worth the price
R921724,O552618,C108354,P200109,2025-12-31,4,Late delivery
R921725,O552619,C111829,P200600,2024-10-12,5,Product matched expectations
R921726,O552621,C102487,P200026,2024-06-20,4,Product matched expectations
R921727,O552624,C110150,P200460,2024-06-08,4,Would buy again
R921728,O552626,C104012,P200109,2025-12-20,4,Not worth the price
R921729,O552632,C108389,P200600,2023-03-09,5,Quality could be better
R921730,O552633,C104817,P200332,2023-05-06,5,Would buy again
R921731,O552637,C108354,P200600,2025-02-14,4,Product matched expectations
R921732,O552638,C103413,P200047,2024-04-27,4,Would buy again
R921733,O552640,C108162,P200488,2024-03-27,4,Not worth the price
R921734,O552641,C104218,P200328,2025-12-17,3,Late delivery
R921735,O552646,C109617,P200600,2023-10-08,5,Late delivery
R921736,O552647,C100850,P200600,2023-11-29,5,Not worth the price
R921737,O552649,C109581,P200350,2024-06-14,2,Not worth the price
R921738,O552652,C110774,P200596,2023-04-10,4,Would buy again
R921739,O552661,C109219,P200157,2023-12-15,3,Late delivery
R921740,O552675,C104193,P200268,2023-12-03,4,Not worth the price
R921741,O552677,C102217,P200328,2025-03-30,5,Product matched expectations
R921742,O552679,C103376,P200208,2024-05-31,3,Product matched expectations
R921743,O552684,C100665,P200321,2023-06-28,2,Excellent value
R921744,O552685,C108262,P200579,2025-10-29,3,Size or fit issue
R921745,O552687,C111704,P200622,2025-11-20,5,Fast delivery
R921746,O552688,C109876,P200464,2023-05-19,4,Size or fit issue
R921747,O552689,C108940,P200600,2025-07-05,4,Quality could be better
R921748,O552692,C100314,P200600,2023-08-26,4,Product matched expectations
R921749,O552693,C108028,P200538,2025-12-18,5,Late delivery
R921750,O552694,C101086,P200012,2024-10-28,4,Fast delivery
R921751,O552697,C110949,P200503,2023-09-19,4,Product matched expectations
R921752,O552700,C108162,P200600,2024-11-22,4,Quality could be better
R921753,O552703,C110764,P200600,2023-04-13,4,Size or fit issue
R921754,O552704,C101699,P200464,2024-09-18,4,Late delivery
R921755,O552705,C105474,P200041,2024-04-26,3,Fast delivery
R921756,O552706,C101525,P200464,2023-02-18,3,Excellent value
R921757,O552707,C110056,P200419,2024-09-11,2,Late delivery
R921758,O552708,C102565,P200468,2024-04-23,4,Size or fit issue
R921759,O552709,C103171,P200600,2023-05-09,3,Size or fit issue
R921760,O552711,C106260,P200490,2024-01-07,3,Size or fit issue
R921761,O552719,C108998,P200538,2025-05-02,4,Size or fit issue
R921762,O552720,C110137,P200600,2024-05-21,4,Size or fit issue
R921763,O552721,C105167,P200364,2023-12-02,4,Late delivery
R921764,O552722,C111688,P200600,2025-07-06,5,Size or fit issue
R921765,O552723,C111314,P200275,2025-03-27,5,Product matched expectations
R921766,O552724,C102473,P200007,2025-09-06,3,Not worth the price
R921767,O552725,C111769,P200208,2024-01-23,3,Quality could be better
R921768,O552731,C101256,P200009,2024-06-26,4,Size or fit issue
R921769,O552739,C110737,P200600,2025-05-07,4,Quality could be better
R921770,O552742,C109641,P200600,2025-06-19,3,Product matched expectations
R921771,O552743,C111379,P200078,2024-06-12,4,Quality could be better
R921772,O552744,C109817,P200512,2024-12-24,2,Product matched expectations
R921773,O552745,C109663,P200410,2025-04-20,4,Not worth the price
R921774,O552747,C106687,P200361,2024-08-16,5,Product matched expectations
R921775,O552750,C106768,P200275,2025-03-22,3,Excellent value
R921776,O552753,C103031,P200373,2023-11-17,4,Not worth the price
R921777,O552754,C102280,P200078,2023-12-23,4,Would buy again
R921778,O552755,C108262,P200202,2025-05-20,3,Late delivery
R921779,O552759,C106364,P200382,2024-10-31,2,Quality could be better
R921780,O552761,C103340,P200525,2024-08-31,3,Would buy again
R921781,O552764,C104591,P200086,2024-05-24,4,Not worth the price
R921782,O552766,C109817,P200600,2024-03-06,5,Product matched expectations
R921783,O552767,C104908,P200246,2024-08-01,3,Excellent value
R921784,O552770,C110539,P200018,2025-08-12,4,Not worth the price
R921785,O552771,C110137,P200604,2023-12-22,5,Excellent value
R921786,O552773,C111379,P200630,2025-11-06,4,Would buy again
R921787,O552780,C104241,P200161,2024-11-23,4,Size or fit issue
R921788,O552781,C100307,P200600,2023-10-15,5,Would buy again
R921789,O552783,C106743,P200364,2023-12-22,3,Quality could be better
R921790,O552784,C105355,P200600,2023-01-13,5,Quality could be better
R921791,O552785,C109480,P200361,2025-11-29,5,Late delivery
R921792,O552786,C111379,P200047,2023-07-12,4,Product matched expectations
R921793,O552787,C110728,P200070,2024-01-02,4,Product matched expectations
R921794,O552790,C103509,P200600,2025-03-13,3,Late delivery
R921795,O552791,C107993,P200600,2026-01-02,4,Excellent value
R921796,O552792,C110061,P200201,2025-10-09,4,Excellent value
R921797,O552799,C111769,P200041,2024-11-24,4,Product matched expectations
R921798,O552802,C108354,P200063,2023-06-02,3,Would buy again
R921799,O552804,C111164,P200572,2025-04-23,4,Late delivery
R921800,O552806,C104869,P200532,2024-11-24,5,Excellent value
R921801,O552807,C104408,P200305,2024-12-23,3,Excellent value
R921802,O552809,C109245,P200600,2024-01-07,3,Not worth the price
R921803,O552810,C106198,P200192,2024-07-31,4,Late delivery
R921804,O552815,C104713,P200116,2023-02-19,4,Size or fit issue
R921805,O552818,C109405,P200239,2024-04-09,4,Quality could be better
R921806,O552819,C101144,P200218,2024-12-20,2,Size or fit issue
R921807,O552821,C106109,P200603,2024-09-11,5,Late delivery
R921808,O552824,C102783,P200095,2025-06-07,4,Not worth the price
R921809,O552826,C107267,P200128,2025-05-27,4,Not worth the price
R921810,O552827,C108694,P200024,2023-07-28,3,Product matched expectations
R921811,O552828,C102362,P200600,2023-03-03,3,Late delivery
R921812,O552830,C108443,P200600,2023-04-22,4,Not worth the price
R921813,O552832,C109211,P200462,2023-06-18,4,Quality could be better
R921814,O552833,C104309,P200364,2023-05-27,4,Not worth the price
R921815,O552834,C105210,P200600,2025-08-12,4,Would buy again
R921816,O552838,C103648,P200600,2023-04-19,3,Quality could be better
R921817,O552839,C101220,P200041,2023-07-06,4,Would buy again
R921818,O552846,C108249,P200597,2023-06-08,4,Fast delivery
R921819,O552852,C107840,P200085,2023-06-13,3,Excellent value
R921820,O552855,C101614,P200433,2023-05-23,4,Late delivery
R921821,O552857,C111376,P200600,2025-11-06,4,Late delivery
R921822,O552858,C111985,P200460,2025-04-28,3,Would buy again
R921823,O552860,C108018,P200364,2026-01-05,4,Size or fit issue
R921824,O552862,C108786,P200600,2025-12-30,4,Would buy again
R921825,O552866,C111831,P200394,2023-05-22,4,Would buy again
R921826,O552867,C111425,P200600,2024-07-02,4,Product matched expectations
R921827,O552869,C108354,P200415,2023-06-14,4,Quality could be better
R921828,O552872,C104710,P200600,2023-06-02,4,Late delivery
R921829,O552873,C107068,P200600,2024-10-28,4,Size or fit issue
R921830,O552874,C103170,P200600,2023-05-28,4,Excellent value
R921831,O552875,C111379,P200600,2024-07-07,3,Size or fit issue
R921832,O552878,C110243,P200600,2024-11-14,4,Product matched expectations
R921833,O552879,C103823,P200640,2023-08-14,4,Quality could be better
R921834,O552880,C105896,P200312,2025-01-13,3,Not worth the price
R921835,O552882,C111879,P200306,2025-11-29,4,Late delivery
R921836,O552884,C108437,P200460,2023-06-24,4,Quality could be better
R921837,O552886,C102059,P200041,2023-06-22,5,Would buy again
R921838,O552890,C103694,P200600,2024-11-04,4,Product matched expectations
R921839,O552891,C104980,P200219,2025-11-02,4,Would buy again
R921840,O552894,C107413,P200109,2025-10-22,3,Quality could be better
R921841,O552896,C108162,P200197,2023-08-16,4,Product matched expectations
R921842,O552900,C110714,P200446,2023-08-23,5,Size or fit issue
R921843,O552901,C111073,P200600,2025-07-16,4,Excellent value
R921844,O552902,C106198,P200600,2023-12-12,4,Late delivery
R921845,O552907,C102327,P200267,2024-08-20,4,Quality could be better
R921846,O552911,C106567,P200394,2025-10-24,3,Excellent value
R921847,O552913,C103204,P200429,2025-07-10,4,Quality could be better
R921848,O552914,C104970,P200340,2025-01-25,5,Would buy again
R921849,O552917,C103799,P200451,2024-01-26,3,Not worth the price
R921850,O552918,C109350,P200365,2024-12-24,4,Would buy again
R921851,O552920,C110092,P200332,2024-01-01,4,Would buy again
R921852,O552921,C105220,P200033,2025-06-03,5,Excellent value
R921853,O552922,C100235,P200425,2024-01-06,4,Excellent value
R921854,O552924,C101428,P200001,2025-05-14,5,Not worth the price
R921855,O552928,C109175,P200359,2025-06-14,4,Quality could be better
R921856,O552929,C108413,P200596,2025-04-25,3,Fast delivery
R921857,O552930,C104951,P200271,2023-03-05,5,Would buy again
R921858,O552932,C111959,P200487,2024-06-24,4,Product matched expectations
R921859,O552935,C100631,P200328,2025-10-09,5,Would buy again
R921860,O552937,C110061,P200305,2024-03-01,2,Fast delivery
R921861,O552941,C103662,P200181,2025-01-07,3,Not worth the price
R921862,O552943,C100882,P200364,2025-06-14,4,Fast delivery
R921863,O552946,C106198,P200284,2025-09-16,3,Quality could be better
R921864,O552947,C111216,P200488,2024-02-13,4,Size or fit issue
R921865,O552948,C109886,P200594,2024-01-27,2,Quality could be better
R921866,O552950,C109596,P200464,2025-11-27,3,Size or fit issue
R921867,O552952,C109011,P200394,2024-02-06,2,Fast delivery
R921868,O552956,C111578,P200364,2024-01-17,4,Fast delivery
R921869,O552957,C108232,P200538,2025-07-21,4,Product matched expectations
R921870,O552960,C109768,P200158,2024-10-20,4,Not worth the price
R921871,O552962,C107712,P200352,2025-11-23,5,Quality could be better
R921872,O552963,C104356,P200021,2023-02-28,5,Quality could be better
R921873,O552965,C109641,P200600,2026-01-02,4,Fast delivery
R921874,O552970,C109350,P200157,2023-06-10,4,Quality could be better
R921875,O552971,C110062,P200600,2025-02-04,5,Fast delivery
R921876,O552974,C111360,P200364,2025-05-28,2,Product matched expectations
R921877,O552978,C106341,P200415,2024-07-04,5,Late delivery
R921878,O552979,C110757,P200528,2023-06-20,4,Not worth the price
R921879,O552984,C107184,P200600,2024-10-26,4,Size or fit issue
R921880,O552985,C105235,P200600,2025-02-02,4,Not worth the price
R921881,O552987,C107209,P200258,2024-08-24,2,Fast delivery
R921882,O552988,C111314,P200464,2024-11-07,5,Size or fit issue
R921883,O552989,C108732,P200464,2025-04-02,4,Quality could be better
R921884,O552990,C106198,P200197,2025-01-16,5,Not worth the price
R921885,O552995,C110542,P200047,2023-09-27,3,Product matched expectations
R921886,O552996,C103216,P200033,2024-02-09,5,Size or fit issue
