order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,campaign,shipping_mode,order_status,gross_sales,discount_amount,net_sales,cost_amount,refund_amount,profit,promised_delivery_date,actual_delivery_date,shipping_delay_flag,fulfillment_days
O555654,2023-01-09 15:46:00,C111831,P200522,S3036,2,0.07,Diwali Fest,Standard,Delivered,12493.02,874.51,11618.51,7575.27,0.0,4043.24,2023-01-15,2023-01-16,1,7
O555655,2025-06-05 18:06:00,C108354,P200600,S3077,3,0.275,Monsoon Mania,Standard,Delivered,19259.61,5296.39,13963.22,8447.75,0.0,5515.47,2025-06-11,2025-06-10,0,5
O555656,2025-12-07 14:00:00,C109259,P200197,S3021,1,0.08,Summer Sale,Express,Delivered,879.19,70.34,808.85,516.05,0.0,292.8,2025-12-10,2025-12-09,0,2
O555657,2025-03-04 00:10:00,C106783,P200047,S3020,2,0.0,None,Standard,Delivered,30086.98,0.0,30086.98,18322.97,0.0,11764.01,2025-03-10,2025-03-09,0,5
O555658,2025-06-12 15:53:00,C104915,P200596,S3032,1,0.25,None,Standard,Delivered,428.5,107.12,321.38,264.5,0.0,56.88,2025-06-18,2025-06-19,1,7
O555659,2025-03-31 21:42:00,C103496,P200637,S3029,2,0.18,Big Billion Days,Standard,Delivered,56461.76,10163.12,46298.64,41390.98,0.0,4907.66,2025-04-06,2025-04-05,0,5
O555660,2024-01-09 12:23:00,C108660,P200078,S3092,1,0.18,Big Billion Days,Express,Delivered,3343.36,601.8,2741.56,2420.8,0.0,320.76,2024-01-12,2024-01-12,0,3
O555661,2023-05-05 17:25:00,C110163,P200600,S3037,1,0.03,Summer Sale,Standard,Delivered,6419.87,192.6,6227.27,3767.5,0.0,2459.77,2023-05-11,2023-05-11,0,6
O555662,2024-06-11 07:44:00,C110057,P200433,S3067,5,0.32,Diwali Fest,Standard,Delivered,257224.9,82311.97,174912.93,147276.69,0.0,27636.24,2024-06-17,2024-06-17,0,6
O555663,2024-08-18 19:53:00,C110714,P200161,S3057,1,0.19,Year End,Standard,Delivered,5335.22,1013.69,4321.53,2234.23,0.0,2087.3,2024-08-24,2024-08-23,0,5
O555664,2025-09-18 09:59:00,C103555,P200077,S3107,1,0.18,Big Billion Days,Standard,Delivered,84117.01,15141.06,68975.95,58905.46,0.0,10070.49,2025-09-24,2025-09-24,0,6
O555665,2024-04-21 06:54:00,C108440,P200239,S3034,2,0.2,None,Standard,Delivered,129599.8,25919.96,103679.84,83669.63,0.0,20010.21,2024-04-27,2024-04-26,0,5
O555666,2025-10-12 17:46:00,C102791,P200007,S3024,1,0.125,Monsoon Mania,Standard,Delivered,83005.95,10375.74,72630.21,62461.98,0.0,10168.23,2025-10-18,2025-10-18,0,6
O555667,2025-06-25 19:08:00,C105638,P200429,S3114,1,0.0,None,Same Day,Delivered,13331.65,0.0,13331.65,9665.45,0.0,3666.2,2025-06-26,2025-06-26,0,1
O555668,2024-05-22 12:35:00,C109592,P200464,S3036,2,0.0,None,Express,Delivered,25620.54,0.0,25620.54,19779.06,0.0,5841.48,2024-05-25,2024-05-28,1,6
O555669,2025-12-26 10:30:00,C103743,P200306,S3085,1,0.03,Summer Sale,Express,Delivered,4720.79,141.62,4579.17,3274.11,0.0,1305.06,2025-12-29,2025-12-30,1,4
O555670,2023-01-20 16:06:00,C107570,P200197,S3024,1,0.2,None,Standard,Delivered,879.19,175.84,703.35,448.74,0.0,254.61,2023-01-26,2023-01-25,0,5
O555671,2023-03-12 08:30:00,C106227,P200600,S3052,2,0.03,Summer Sale,Express,Delivered,12839.74,385.19,12454.55,7535.0,0.0,4919.55,2023-03-15,2023-03-15,0,3
O555672,2023-11-14 07:48:00,C108802,P200487,S3050,2,0.15,None,Express,Delivered,26016.72,3902.51,22114.21,14728.06,0.0,7386.15,2023-11-17,2023-11-17,0,3
O555673,2023-11-28 19:37:00,C107102,P200497,S3110,1,0.07,Diwali Fest,Standard,Delivered,2484.88,173.94,2310.94,2123.75,0.0,187.19,2023-12-04,2023-12-03,0,5
O555674,2023-04-20 22:28:00,C104905,P200343,S3029,1,0.0,None,Same Day,Delivered,3960.25,0.0,3960.25,2174.18,0.0,1786.07,2023-04-21,2023-04-22,1,2
O555675,2023-08-05 16:53:00,C108343,P200292,S3088,2,0.0,None,Same Day,Delivered,108748.56,0.0,108748.56,90152.56,0.0,18596.0,2023-08-06,2023-08-06,0,1
O555676,2025-09-04 00:11:00,C103542,P200600,S3052,1,0.02,Republic Day,Standard,Delivered,6419.87,128.4,6291.47,3806.34,0.0,2485.13,2025-09-10,2025-09-10,0,6
O555677,2024-07-28 20:53:00,C104252,P200364,S3058,2,0.0,None,Standard,Delivered,1286.48,0.0,1286.48,1029.18,0.0,257.3,2024-08-03,2024-08-02,0,5
O555678,2025-10-27 19:46:00,C103857,P200429,S3078,2,0.125,Monsoon Mania,Express,Delivered,26663.3,3332.91,23330.39,16914.53,0.0,6415.86,2025-10-30,2025-10-29,0,2
O555679,2024-11-08 02:30:00,C107615,P200109,S3013,2,0.0,None,Express,Delivered,83581.72,0.0,83581.72,65862.4,0.0,17719.32,2024-11-11,2024-11-11,0,3
O555680,2024-11-19 23:20:00,C104905,P200600,S3115,1,0.15,None,Express,Delivered,6419.87,962.98,5456.89,3301.42,0.0,2155.47,2024-11-22,2024-11-21,0,2
O555681,2023-05-15 06:51:00,C100558,P200600,S3038,1,0.15,None,Standard,Delivered,6419.87,962.98,5456.89,3301.42,0.0,2155.47,2023-05-21,2023-05-23,1,8
O555682,2024-09-17 01:07:00,C101635,P200464,S3039,3,0.07500000000000001,Monsoon Mania,Express,Returned,38430.81,2882.31,35548.5,27443.44,35524.35,-776.03,2024-09-20,2024-09-22,1,5
O555683,2024-07-10 18:37:00,C105759,P200197,S3076,4,0.02,Republic Day,Express,Delivered,3516.76,70.34,3446.42,2198.82,0.0,1247.6,2024-07-13,2024-07-13,0,3
O555684,2025-07-06 17:55:00,C102235,P200609,S3067,1,0.05,None,Express,Delivered,1534.68,76.73,1457.95,1201.35,0.0,256.6,2025-07-09,2025-07-08,0,2
O555685,2023-04-22 20:19:00,C108883,P200041,S3033,1,0.1,None,Standard,Delivered,69383.55,6938.36,62445.19,55701.11,0.0,6744.08,2023-04-28,2023-04-28,0,6
O555686,2024-06-12 04:22:00,C105759,P200309,S3006,4,0.02,Republic Day,Express,Delivered,19583.04,391.66,19191.38,13126.9,0.0,6064.48,2024-06-15,2024-06-14,0,2
O555687,2025-09-24 02:58:00,C106406,P200600,S3104,2,0.38,Big Billion Days,Standard,Delivered,12839.74,4879.1,7960.64,4816.19,0.0,3144.45,2025-09-30,2025-09-30,0,6
O555688,2023-11-02 07:52:00,C108940,P200197,S3112,1,0.3,None,Standard,Delivered,879.19,263.76,615.43,392.64,0.0,222.79,2023-11-08,2023-11-08,0,6
O555689,2024-01-25 10:54:00,C108102,P200033,S3092,1,0.0,None,Standard,Delivered,2685.22,0.0,2685.22,1801.78,0.0,883.44,2024-01-31,2024-01-30,0,5
O555690,2023-07-11 07:14:00,C103841,P200600,S3109,2,0.0,None,Express,Delivered,12839.74,0.0,12839.74,7768.04,0.0,5071.7,2023-07-14,2023-07-14,0,3
O555691,2025-05-03 10:14:00,C102387,P200600,S3023,2,0.1,None,Express,Delivered,12839.74,1283.97,11555.77,6991.24,0.0,4564.53,2025-05-06,2025-05-05,0,2
O555692,2025-05-04 06:27:00,C109257,P200619,S3076,2,0.03,Summer Sale,Express,Delivered,11368.44,341.05,11027.39,8689.58,0.0,2337.81,2025-05-07,2025-05-06,0,2
O555693,2023-10-23 03:55:00,C109174,P200597,S3003,1,0.0,None,Standard,Delivered,30531.62,0.0,30531.62,25646.56,0.0,4885.06,2023-10-29,2023-10-28,0,5
O555694,2024-05-08 07:00:00,C103323,P200600,S3091,1,0.125,Monsoon Mania,Standard,Delivered,6419.87,802.48,5617.39,3398.52,0.0,2218.87,2024-05-14,2024-05-14,0,6
O555695,2025-11-22 09:59:00,C106593,P200007,S3041,2,0.08,Big Billion Days,Same Day,Delivered,166011.9,13280.95,152730.95,131348.62,0.0,21382.33,2025-11-23,2025-11-25,1,3
O555696,2024-10-30 15:17:00,C110061,P200490,S3108,1,0.0,None,Standard,Delivered,34453.51,0.0,34453.51,31593.87,0.0,2859.64,2024-11-05,2024-11-04,0,5
O555697,2025-10-12 10:29:00,C100039,P200319,S3016,1,0.1,None,Standard,Delivered,68280.12,6828.01,61452.11,50759.44,0.0,10692.67,2025-10-18,2025-10-17,0,5
O555698,2025-05-03 21:52:00,C100778,P200600,S3016,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-05-09,2025-05-09,0,6
O555699,2023-11-23 13:47:00,C101144,P200460,S3009,1,0.13,Summer Sale,Standard,Delivered,4473.55,581.56,3891.99,3179.76,0.0,712.23,2023-11-29,2023-11-29,0,6
O555700,2025-07-07 18:35:00,C107986,P200085,S3049,1,0.07,Diwali Fest,Standard,Delivered,11243.38,787.04,10456.34,9232.95,0.0,1223.39,2025-07-13,2025-07-14,1,7
O555701,2023-04-13 05:26:00,C101183,P200486,S3066,2,0.18,Big Billion Days,Standard,Delivered,136045.66,24488.22,111557.44,92369.56,0.0,19187.88,2023-04-19,2023-04-19,0,6
O555702,2025-05-18 11:49:00,C111379,P200329,S3033,1,0.3,None,Same Day,Delivered,6900.97,2070.29,4830.68,3748.61,0.0,1082.07,2025-05-19,2025-05-19,0,1
O555703,2024-10-30 07:34:00,C105655,P200403,S3013,1,0.07,Diwali Fest,Standard,Delivered,2696.98,188.79,2508.19,1284.19,0.0,1224.0,2024-11-05,2024-11-04,0,5
O555704,2025-07-15 18:48:00,C104399,P200512,S3026,1,0.15,None,Express,Delivered,3588.14,538.22,3049.92,1634.76,0.0,1415.16,2025-07-18,2025-07-18,0,3
O555705,2023-08-21 01:51:00,C101327,P200460,S3029,2,0.05,None,Express,Delivered,8947.1,447.36,8499.74,6944.29,0.0,1555.45,2023-08-24,2023-08-24,0,3
O555706,2024-11-28 19:16:00,C105978,P200642,S3067,2,0.0,None,Standard,Delivered,53965.42,0.0,53965.42,46841.98,0.0,7123.44,2024-12-04,2024-12-03,0,5
O555707,2024-02-05 04:15:00,C110163,P200600,S3093,2,0.225,Monsoon Mania,Standard,Delivered,12839.74,2888.94,9950.8,6020.23,0.0,3930.57,2024-02-11,2024-02-10,0,5
O555708,2023-12-08 07:26:00,C106417,P200370,S3103,1,0.025,Monsoon Mania,Express,Delivered,9370.89,234.27,9136.62,6624.05,0.0,2512.57,2023-12-11,2023-12-12,1,4
O555709,2025-02-11 12:46:00,C102255,P200364,S3077,1,0.0,None,Express,Delivered,643.24,0.0,643.24,514.59,0.0,128.65,2025-02-14,2025-02-13,0,2
O555710,2023-04-10 19:32:00,C102327,P200041,S3005,2,0.27,Republic Day,Express,Delivered,138767.1,37467.12,101299.98,90359.58,0.0,10940.4,2023-04-13,2023-04-14,1,4
O555711,2024-05-22 01:40:00,C104937,P200554,S3073,2,0.22,Diwali Fest,Standard,Delivered,4288.16,943.4,3344.76,1625.55,0.0,1719.21,2024-05-28,2024-05-27,0,5
O555712,2023-10-08 03:56:00,C103422,P200352,S3038,1,0.08,Big Billion Days,Express,Delivered,56698.99,4535.92,52163.07,47103.25,0.0,5059.82,2023-10-11,2023-10-10,0,2
O555713,2025-03-13 07:49:00,C111314,P200328,S3022,1,0.13,Big Billion Days,Express,Delivered,770.01,100.1,669.91,533.92,0.0,135.99,2025-03-16,2025-03-15,0,2
O555714,2023-03-16 06:52:00,C107495,P200319,S3016,1,0.13,Summer Sale,Express,Delivered,68280.12,8876.42,59403.7,49067.46,0.0,10336.24,2023-03-19,2023-03-18,0,2
O555715,2023-05-01 20:04:00,C110061,P200033,S3080,1,0.125,Monsoon Mania,Express,Delivered,2685.22,335.65,2349.57,1576.56,0.0,773.01,2023-05-04,2023-05-04,0,3
O555716,2024-06-03 00:11:00,C103376,P200334,S3041,2,0.12000000000000001,Diwali Fest,Standard,Delivered,30875.8,3705.1,27170.7,24969.87,0.0,2200.83,2024-06-09,2024-06-09,0,6
O555717,2025-11-25 08:46:00,C107886,P200033,S3001,1,0.05,None,Standard,Delivered,2685.22,134.26,2550.96,1711.69,0.0,839.27,2025-12-01,2025-12-01,0,6
O555718,2025-11-16 13:45:00,C100507,P200600,S3092,1,0.025,Monsoon Mania,Standard,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2025-11-22,2025-11-22,0,6
O555719,2023-10-06 11:34:00,C111379,P200600,S3067,1,0.04,Year End,Standard,Delivered,6419.87,256.79,6163.08,3728.66,0.0,2434.42,2023-10-12,2023-10-11,0,5
O555720,2024-10-19 05:33:00,C109011,P200600,S3096,1,0.4,None,Standard,Delivered,6419.87,2567.95,3851.92,2330.41,0.0,1521.51,2024-10-25,2024-10-24,0,5
O555721,2024-12-20 03:38:00,C100966,P200462,S3086,4,0.0,None,Standard,Delivered,11644.2,0.0,11644.2,6264.58,0.0,5379.62,2024-12-26,2024-12-25,0,5
O555722,2025-03-30 01:07:00,C105389,P200239,S3018,2,0.32,Republic Day,Express,Delivered,129599.8,41471.94,88127.86,71119.18,0.0,17008.68,2025-04-02,2025-04-02,0,3
O555723,2025-02-12 15:44:00,C105352,P200451,S3036,1,0.15,None,Express,Delivered,56158.76,8423.81,47734.95,37901.55,0.0,9833.4,2025-02-15,2025-02-15,0,3
O555724,2025-10-04 16:22:00,C108278,P200600,S3060,2,0.08,Big Billion Days,Standard,Delivered,12839.74,1027.18,11812.56,7146.6,0.0,4665.96,2025-10-10,2025-10-10,0,6
O555725,2023-06-02 15:57:00,C103395,P200446,S3050,1,0.05,None,Standard,Delivered,11420.37,571.02,10849.35,6813.39,0.0,4035.96,2023-06-08,2023-06-08,0,6
O555726,2025-06-12 21:26:00,C102756,P200161,S3118,1,0.08,Big Billion Days,Express,Returned,5335.22,426.82,4908.4,2537.64,4707.77,1193.82,2025-06-15,2025-06-14,0,2
O555727,2024-07-23 04:31:00,C106019,P200041,S3066,1,0.05,None,Standard,Delivered,69383.55,3469.18,65914.37,58795.62,0.0,7118.75,2024-07-29,2024-07-28,0,5
O555728,2024-09-16 08:45:00,C103525,P200600,S3106,1,0.28,Summer Sale,Express,Delivered,6419.87,1797.56,4622.31,2796.5,0.0,1825.81,2024-09-19,2024-09-18,0,2
O555729,2023-12-11 07:09:00,C104880,P200280,S3011,3,0.0,None,Standard,Delivered,30323.64,0.0,30323.64,26078.33,0.0,4245.31,2023-12-17,2023-12-17,0,6
O555730,2023-02-13 11:54:00,C102387,P200130,S3115,2,0.07,Diwali Fest,Standard,Delivered,162413.68,11368.96,151044.72,120080.55,0.0,30964.17,2023-02-19,2023-02-18,0,5
O555731,2023-03-13 18:14:00,C111690,P200446,S3010,1,0.22,Diwali Fest,Standard,Delivered,11420.37,2512.48,8907.89,5594.15,0.0,3313.74,2023-03-19,2023-03-19,0,6
O555732,2023-11-20 04:45:00,C109420,P200529,S3052,2,0.07,Diwali Fest,Standard,Delivered,4106.3,287.44,3818.86,3520.99,0.0,297.87,2023-11-26,2023-11-25,0,5
O555733,2024-10-13 14:51:00,C103281,P200014,S3066,2,0.18,Summer Sale,Express,Delivered,3427.36,616.92,2810.44,1433.32,0.0,1377.12,2024-10-16,2024-10-15,0,2
O555734,2024-12-13 08:53:00,C106233,P200058,S3108,1,0.3,None,Express,Delivered,58876.05,17662.81,41213.24,33341.51,0.0,7871.73,2024-12-16,2024-12-15,0,2
O555735,2023-06-21 00:39:00,C103160,P200138,S3025,1,0.37,Diwali Fest,Standard,Delivered,76160.96,28179.56,47981.4,41455.93,0.0,6525.47,2023-06-27,2023-06-29,1,8
O555736,2024-09-12 12:16:00,C109530,P200100,S3064,1,0.0,None,Standard,Delivered,540.25,0.0,540.25,482.44,0.0,57.81,2024-09-18,2024-09-18,0,6
O555737,2023-04-23 12:34:00,C110974,P200208,S3048,2,0.0,None,Standard,Delivered,7242.3,0.0,7242.3,3519.76,0.0,3722.54,2023-04-29,2023-04-28,0,5
O555738,2025-12-25 00:46:00,C106265,P200197,S3053,1,0.22,Republic Day,Standard,Delivered,879.19,193.42,685.77,437.52,0.0,248.25,2025-12-31,2025-12-31,0,6
O555739,2024-05-07 12:53:00,C109475,P200402,S3102,1,0.175,Monsoon Mania,Express,Delivered,61982.07,10846.86,51135.21,42493.36,0.0,8641.85,2024-05-10,2024-05-09,0,2
O555740,2024-03-05 13:11:00,C106198,P200600,S3098,1,0.15,None,Standard,Delivered,6419.87,962.98,5456.89,3301.42,0.0,2155.47,2024-03-11,2024-03-11,0,6
O555741,2024-11-30 02:39:00,C104908,P200157,S3108,1,0.15,None,Standard,Returned,2391.33,358.7,2032.63,1172.83,1756.61,420.65,2024-12-06,2024-12-07,1,7
O555742,2025-07-04 05:16:00,C107308,P200451,S3056,1,0.25,None,Standard,Delivered,56158.76,14039.69,42119.07,33442.54,0.0,8676.53,2025-07-10,2025-07-10,0,6
O555743,2025-09-17 13:07:00,C106056,P200352,S3010,1,0.0,None,Standard,Delivered,56698.99,0.0,56698.99,51199.19,0.0,5499.8,2025-09-23,2025-09-23,0,6
O555744,2023-04-23 04:52:00,C108857,P200036,S3095,1,0.1,None,Express,Delivered,82138.97,8213.9,73925.07,64166.96,0.0,9758.11,2023-04-26,2023-04-26,0,3
O555745,2024-06-12 11:39:00,C108561,P200117,S3086,4,0.07,Diwali Fest,Standard,Delivered,26290.64,1840.34,24450.3,15623.74,0.0,8826.56,2024-06-18,2024-06-19,1,7
O555746,2024-05-03 02:04:00,C111643,P200474,S3111,1,0.13,Summer Sale,Standard,Delivered,1476.84,191.99,1284.85,849.29,0.0,435.56,2024-05-09,2024-05-09,0,6
O555747,2023-10-01 20:15:00,C107712,P200600,S3004,1,0.18,Big Billion Days,Standard,Delivered,6419.87,1155.58,5264.29,3184.9,0.0,2079.39,2023-10-07,2023-10-08,1,7
O555748,2024-10-23 05:39:00,C111073,P200399,S3060,1,0.15,None,Express,Delivered,2365.26,354.79,2010.47,1871.75,0.0,138.72,2024-10-26,2024-10-25,0,2
O555749,2023-06-07 00:37:00,C107852,P200600,S3096,1,0.12000000000000001,Diwali Fest,Standard,Delivered,6419.87,770.38,5649.49,3417.94,0.0,2231.55,2023-06-13,2023-06-13,0,6
O555750,2025-06-29 12:05:00,C111547,P200600,S3060,2,0.15,None,Standard,Delivered,12839.74,1925.96,10913.78,6602.84,0.0,4310.94,2025-07-05,2025-07-04,0,5
O555751,2025-10-07 07:55:00,C100002,P200161,S3033,1,0.23,Summer Sale,Standard,Returned,5335.22,1227.1,4108.12,2123.9,3675.43,1065.36,2025-10-13,2025-10-12,0,5
O555752,2024-07-16 17:18:00,C107861,P200280,S3023,1,0.025,Monsoon Mania,Standard,Delivered,10107.88,252.7,9855.18,8475.45,0.0,1379.73,2024-07-22,2024-07-22,0,6
O555753,2023-12-22 00:41:00,C102555,P200600,S3079,1,0.24000000000000002,Year End,Standard,Delivered,6419.87,1540.77,4879.1,2951.86,0.0,1927.24,2023-12-28,2023-12-29,1,7
O555754,2023-09-26 00:41:00,C105373,P200033,S3050,1,0.18,Big Billion Days,Standard,Delivered,2685.22,483.34,2201.88,1477.46,0.0,724.42,2023-10-02,2023-10-03,1,7
O555755,2025-01-25 18:36:00,C109389,P200600,S3014,1,0.025,Monsoon Mania,Standard,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2025-01-31,2025-01-31,0,6
O555756,2023-06-14 23:01:00,C108561,P200394,S3066,1,0.125,Monsoon Mania,Standard,Delivered,6402.62,800.33,5602.29,3366.98,0.0,2235.31,2023-06-20,2023-06-19,0,5
O555757,2024-01-25 09:26:00,C111303,P200399,S3065,2,0.17,Diwali Fest,Standard,Delivered,4730.52,804.19,3926.33,3655.41,0.0,270.92,2024-01-31,2024-01-30,0,5
O555758,2024-08-16 08:33:00,C108132,P200194,S3017,1,0.22,Republic Day,Express,Delivered,34658.66,7624.91,27033.75,22978.69,0.0,4055.06,2024-08-19,2024-08-21,1,5
O555759,2025-11-18 01:17:00,C111584,P200047,S3069,1,0.1,None,Standard,Delivered,15043.49,1504.35,13539.14,8245.34,0.0,5293.8,2025-11-24,2025-11-23,0,5
O555760,2024-05-18 17:09:00,C108069,P200171,S3012,1,0.38,Big Billion Days,Standard,Delivered,2983.36,1133.68,1849.68,1054.32,0.0,795.36,2024-05-24,2024-05-25,1,7
O555761,2025-03-23 08:32:00,C100218,P200394,S3010,1,0.13,Big Billion Days,Standard,Delivered,6402.62,832.34,5570.28,3347.74,0.0,2222.54,2025-03-29,2025-03-29,0,6
O555762,2025-06-07 19:34:00,C102856,P200063,S3006,1,0.2,None,Standard,Delivered,44265.89,8853.18,35412.71,30738.23,0.0,4674.48,2025-06-13,2025-06-13,0,6
O555763,2023-11-10 13:59:00,C104908,P200600,S3080,1,0.225,Monsoon Mania,Express,Delivered,6419.87,1444.47,4975.4,3010.12,0.0,1965.28,2023-11-13,2023-11-13,0,3
O555764,2023-02-27 01:12:00,C100270,P200328,S3065,2,0.13,Summer Sale,Standard,Delivered,1540.02,200.2,1339.82,1067.84,0.0,271.98,2023-03-05,2023-03-05,0,6
O555765,2025-12-27 06:42:00,C109900,P200197,S3053,1,0.08,Big Billion Days,Express,Delivered,879.19,70.34,808.85,516.05,0.0,292.8,2025-12-30,2025-12-30,0,3
O555766,2025-04-10 02:51:00,C103739,P200600,S3072,5,0.2,None,Standard,Delivered,32099.35,6419.87,25679.48,15536.09,0.0,10143.39,2025-04-16,2025-04-15,0,5
O555767,2024-04-08 16:10:00,C111040,P200047,S3119,1,0.28,Summer Sale,Standard,Delivered,15043.49,4212.18,10831.31,6596.27,0.0,4235.04,2024-04-14,2024-04-15,1,7
O555768,2024-09-19 07:36:00,C107968,P200364,S3025,2,0.27,Diwali Fest,Standard,Delivered,1286.48,347.35,939.13,751.3,0.0,187.83,2024-09-25,2024-09-25,0,6
O555769,2025-02-16 00:08:00,C108175,P200041,S3049,1,0.18,Big Billion Days,Standard,Delivered,69383.55,12489.04,56894.51,50749.9,0.0,6144.61,2025-02-22,2025-02-22,0,6
O555770,2024-12-19 07:58:00,C110496,P200600,S3084,1,0.17,Diwali Fest,Express,Delivered,6419.87,1091.38,5328.49,3223.74,0.0,2104.75,2024-12-22,2024-12-21,0,2
O555771,2025-03-01 03:18:00,C104753,P200364,S3022,3,0.05,None,Standard,Delivered,1929.72,96.49,1833.23,1466.58,0.0,366.65,2025-03-07,2025-03-06,0,5
O555772,2025-04-10 15:22:00,C105008,P200488,S3112,2,0.4,None,Standard,Delivered,4337.84,1735.14,2602.7,1665.73,0.0,936.97,2025-04-16,2025-04-16,0,6
O555773,2023-12-23 23:01:00,C106204,P200600,S3114,1,0.25,None,Same Day,Delivered,6419.87,1604.97,4814.9,2913.01,0.0,1901.89,2023-12-24,2023-12-25,1,2
O555774,2023-12-23 13:33:00,C103268,P200600,S3063,1,0.13,Summer Sale,Standard,Delivered,6419.87,834.58,5585.29,3379.1,0.0,2206.19,2023-12-29,2023-12-30,1,7
O555775,2024-08-09 07:33:00,C104687,P200600,S3084,2,0.13,Summer Sale,Standard,Delivered,12839.74,1669.17,11170.57,6758.19,0.0,4412.38,2024-08-15,2024-08-14,0,5
O555776,2025-01-14 16:41:00,C105650,P200600,S3086,1,0.2,None,Express,Delivered,6419.87,1283.97,5135.9,3107.22,0.0,2028.68,2025-01-17,2025-01-16,0,2
O555777,2023-07-21 09:02:00,C100797,P200554,S3008,1,0.18,Big Billion Days,Standard,Cancelled,2144.08,385.93,1758.15,854.46,0.0,903.69,2023-07-27,2023-07-28,1,7
O555778,2024-11-08 01:30:00,C101724,P200600,S3006,1,0.025,Monsoon Mania,Standard,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2024-11-14,2024-11-14,0,6
O555779,2023-07-31 00:30:00,C110807,P200600,S3083,1,0.07,Diwali Fest,Express,Delivered,6419.87,449.39,5970.48,3612.14,0.0,2358.34,2023-08-03,2023-08-03,0,3
O555780,2023-03-04 13:30:00,C102359,P200262,S3111,1,0.12000000000000001,Diwali Fest,Express,Delivered,6410.93,769.31,5641.62,4360.97,0.0,1280.65,2023-03-07,2023-03-07,0,3
O555781,2023-12-30 20:13:00,C102169,P200464,S3012,1,0.03,Summer Sale,Standard,Delivered,12810.27,384.31,12425.96,9592.84,0.0,2833.12,2024-01-05,2024-01-05,0,6
O555782,2024-11-18 23:29:00,C105971,P200600,S3104,1,0.28,Summer Sale,Standard,Delivered,6419.87,1797.56,4622.31,2796.5,0.0,1825.81,2024-11-24,2024-11-23,0,5
O555783,2024-11-29 13:31:00,C104674,P200388,S3080,1,0.1,None,Standard,Delivered,2538.74,253.87,2284.87,1437.18,0.0,847.69,2024-12-05,2024-12-04,0,5
O555784,2024-07-12 07:34:00,C103210,P200058,S3025,1,0.28,Summer Sale,Express,Delivered,58876.05,16485.29,42390.76,34294.12,0.0,8096.64,2024-07-15,2024-07-16,1,4
O555785,2023-06-06 19:47:00,C106392,P200152,S3100,3,0.1,None,Express,Delivered,11984.01,1198.4,10785.61,6913.58,0.0,3872.03,2023-06-09,2023-06-11,1,5
O555786,2023-05-26 17:07:00,C110714,P200063,S3095,1,0.0,None,Same Day,Delivered,44265.89,0.0,44265.89,38422.79,0.0,5843.1,2023-05-27,2023-05-29,1,3
O555787,2025-05-20 01:31:00,C109272,P200268,S3050,1,0.07,Diwali Fest,Express,Delivered,5412.03,378.84,5033.19,2642.42,0.0,2390.77,2025-05-23,2025-05-24,1,4
O555788,2024-03-07 14:24:00,C110019,P200007,S3111,2,0.25,None,Same Day,Delivered,166011.9,41502.98,124508.92,107077.67,0.0,17431.25,2024-03-08,2024-03-08,0,1
O555789,2025-06-23 21:06:00,C100850,P200619,S3079,1,0.37,Diwali Fest,Standard,Delivered,5684.22,2103.16,3581.06,2821.88,0.0,759.18,2025-06-29,2025-06-29,0,6
O555790,2024-03-14 07:35:00,C111016,P200329,S3008,1,0.1,None,Express,Delivered,6900.97,690.1,6210.87,4819.64,0.0,1391.23,2024-03-17,2024-03-16,0,2
O555791,2023-05-13 21:10:00,C101144,P200548,S3031,2,0.1,None,Standard,Delivered,2426.98,242.7,2184.28,1880.67,0.0,303.61,2023-05-19,2023-05-18,0,5
O555792,2023-10-11 19:07:00,C101357,P200063,S3066,1,0.15,None,Standard,Returned,44265.89,6639.88,37626.01,32659.38,30058.25,-2547.93,2023-10-17,2023-10-17,0,6
O555793,2025-12-25 10:16:00,C103555,P200602,S3113,1,0.175,Monsoon Mania,Express,Delivered,6168.09,1079.42,5088.67,2752.97,0.0,2335.7,2025-12-28,2025-12-27,0,2
O555794,2024-06-18 22:55:00,C104363,P200600,S3027,1,0.25,None,Standard,Delivered,6419.87,1604.97,4814.9,2913.01,0.0,1901.89,2024-06-24,2024-06-23,0,5
O555795,2025-06-21 23:36:00,C111780,P200637,S3034,1,0.03,Summer Sale,Standard,Delivered,28230.88,846.93,27383.95,24481.25,0.0,2902.7,2025-06-27,2025-06-27,0,6
O555796,2025-12-27 11:48:00,C111020,P200451,S3034,3,0.13,Big Billion Days,Standard,Delivered,168476.28,21901.92,146574.36,116380.04,0.0,30194.32,2026-01-02,2026-01-01,0,5
O555797,2023-12-11 17:23:00,C102235,P200382,S3005,2,0.25,None,Standard,Delivered,5702.3,1425.58,4276.72,2159.74,0.0,2116.98,2023-12-17,2023-12-17,0,6
